Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec)
"Memcpy HtoD [sync]",575227947298,2705795,,,,,,,,,,8327276,3077570917
"matrixMulKernel(matrix, matrix, matrix)",575230857797,41422862,204,12,1,10,45,1,21,0,0,,
"Memcpy DtoH [sync]",575272322003,1372322,,,,,,,,,,4151404,3025094693
"Memcpy HtoD [sync]",575275327415,535296,,,,,,,,,,2078756,3883376673
"Memcpy HtoD [sync]",575276225720,2735331,,,,,,,,,,8327276,3044339423
"matrixMulKernel(matrix, matrix, matrix)",575279141115,31978724,76,14,1,27,37,1,21,0,0,,
"Memcpy DtoH [sync]",575311158719,1367521,,,,,,,,,,4151404,3035714990
"Memcpy HtoD [sync]",575314161570,533249,,,,,,,,,,2078756,3898283916
"Memcpy HtoD [sync]",575315060163,2707619,,,,,,,,,,8327276,3075497697
"matrixMulKernel(matrix, matrix, matrix)",575317949286,34329191,50,255,1,41,2,1,21,0,0,,
"Memcpy DtoH [sync]",575352316973,1363137,,,,,,,,,,4151404,3045478187
"Memcpy HtoD [sync]",575355315952,532961,,,,,,,,,,2078756,3900390460
"Memcpy HtoD [sync]",575356214385,2735267,,,,,,,,,,8327276,3044410655
"matrixMulKernel(matrix, matrix, matrix)",575359125332,98801775,510,47,1,4,11,1,21,0,0,,
"Memcpy DtoH [sync]",575457965891,1373601,,,,,,,,,,4151404,3022277939
"Memcpy HtoD [sync]",575460969958,533537,,,,,,,,,,2078756,3896179646
"Memcpy HtoD [sync]",575461867271,2722531,,,,,,,,,,8327276,3058652408
"matrixMulKernel(matrix, matrix, matrix)",575464769610,328038319,2039,73,1,1,7,1,21,0,0,,
"Memcpy DtoH [sync]",575792848249,1368609,,,,,,,,,,4151404,3033301695
"Memcpy HtoD [sync]",575795864348,532257,,,,,,,,,,2078756,3905549386
"Memcpy HtoD [sync]",575796761821,2736451,,,,,,,,,,8327276,3043093408
"matrixMulKernel(matrix, matrix, matrix)",575799670464,31750404,40,34,1,51,15,1,21,0,0,,
"Memcpy DtoH [sync]",575831457796,1368449,,,,,,,,,,4151404,3033656351
"Memcpy HtoD [sync]",575834471175,548641,,,,,,,,,,2078756,3788918436
"Memcpy HtoD [sync]",575835384552,2708547,,,,,,,,,,8327276,3074443973
"matrixMulKernel(matrix, matrix, matrix)",575838278571,39967117,186,10,1,11,53,1,21,0,0,,
"Memcpy DtoH [sync]",575878284728,1379906,,,,,,,,,,4151404,3008468692
"Memcpy HtoD [sync]",575881308060,533280,,,,,,,,,,2078756,3898057305
"Memcpy HtoD [sync]",575882207005,2725923,,,,,,,,,,8327276,3054846376
"matrixMulKernel(matrix, matrix, matrix)",575885113664,56707263,157,170,1,13,3,1,21,0,0,,
"Memcpy DtoH [sync]",575941864415,1366978,,,,,,,,,,4151404,3036920857
"Memcpy HtoD [sync]",575944871683,534976,,,,,,,,,,2078756,3885699545
"Memcpy HtoD [sync]",575945772228,2728867,,,,,,,,,,8327276,3051550698
"matrixMulKernel(matrix, matrix, matrix)",575948677447,120058566,510,57,1,4,9,1,21,0,0,,
"Memcpy DtoH [sync]",576068777101,1366785,,,,,,,,,,4151404,3037349692
"Memcpy HtoD [sync]",576071780976,532225,,,,,,,,,,2078756,3905784207
"Memcpy HtoD [sync]",576072676081,2743715,,,,,,,,,,8327276,3035036802
"matrixMulKernel(matrix, matrix, matrix)",576075597972,35909001,136,9,1,15,60,1,21,0,0,,
"Memcpy DtoH [sync]",576111546845,1370113,,,,,,,,,,4151404,3029971980
"Memcpy HtoD [sync]",576114548672,545217,,,,,,,,,,2078756,3812713103
"Memcpy HtoD [sync]",576115457729,2705539,,,,,,,,,,8327276,3077862119
"matrixMulKernel(matrix, matrix, matrix)",576118352324,32175460,76,64,1,27,8,1,21,0,0,,
"Memcpy DtoH [sync]",576150566376,1374178,,,,,,,,,,4151404,3021008923
"Memcpy HtoD [sync]",576153570476,534240,,,,,,,,,,2078756,3891052710
"Memcpy HtoD [sync]",576154469581,2722787,,,,,,,,,,8327276,3058364829
"matrixMulKernel(matrix, matrix, matrix)",576157373232,32036740,82,17,1,25,30,1,21,0,0,,
"Memcpy DtoH [sync]",576189450804,1366497,,,,,,,,,,4151404,3037989838
"Memcpy HtoD [sync]",576192460631,542113,,,,,,,,,,2078756,3834543720
"Memcpy HtoD [sync]",576193366904,2729091,,,,,,,,,,8327276,3051300231
"matrixMulKernel(matrix, matrix, matrix)",576196274747,33386086,114,22,1,18,24,1,21,0,0,,
"Memcpy DtoH [sync]",576229699553,1378945,,,,,,,,,,4151404,3010565323
"Memcpy HtoD [sync]",576232718116,533057,,,,,,,,,,2078756,3899688025
"Memcpy HtoD [sync]",576233615781,2726371,,,,,,,,,,8327276,3054344401
"matrixMulKernel(matrix, matrix, matrix)",576236530312,35766472,82,170,1,25,3,1,21,0,0,,
"Memcpy DtoH [sync]",576272336848,1377186,,,,,,,,,,4151404,3014410544
"Memcpy HtoD [sync]",576275363988,533120,,,,,,,,,,2078756,3899227190
"Memcpy HtoD [sync]",576276262037,2737763,,,,,,,,,,8327276,3041635086
"matrixMulKernel(matrix, matrix, matrix)",576279201560,163654199,1020,21,1,2,25,1,21,0,0,,
"Memcpy DtoH [sync]",576442896047,1371169,,,,,,,,,,4151404,3027638460
"Memcpy HtoD [sync]",576445907186,535905,,,,,,,,,,2078756,3878963622
"Memcpy HtoD [sync]",576446824339,2711043,,,,,,,,,,8327276,3071613397
"matrixMulKernel(matrix, matrix, matrix)",576449726006,40923918,204,10,1,10,53,1,21,0,0,,
"Memcpy DtoH [sync]",576490687844,1377026,,,,,,,,,,4151404,3014760796
"Memcpy HtoD [sync]",576493701639,533601,,,,,,,,,,2078756,3895712339
"Memcpy HtoD [sync]",576494599304,2725315,,,,,,,,,,8327276,3055527893
"matrixMulKernel(matrix, matrix, matrix)",576497507436,31804163,54,23,1,38,23,1,21,0,0,,
"Memcpy DtoH [sync]",576529351407,1356322,,,,,,,,,,4151404,3060780552
"Memcpy HtoD [sync]",576532343539,534464,,,,,,,,,,2078756,3889421925
"Memcpy HtoD [sync]",576533243700,2727747,,,,,,,,,,8327276,3052803650
"matrixMulKernel(matrix, matrix, matrix)",576536144855,37210761,170,11,1,12,49,1,21,0,0,,
"Memcpy DtoH [sync]",576573395008,1374562,,,,,,,,,,4151404,3020164968
"Memcpy HtoD [sync]",576576407460,534848,,,,,,,,,,2078756,3886629472
"Memcpy HtoD [sync]",576577314565,2729379,,,,,,,,,,8327276,3050978262
"matrixMulKernel(matrix, matrix, matrix)",576580220680,39975437,186,9,1,11,59,1,21,0,0,,
"Memcpy DtoH [sync]",576620235541,1369953,,,,,,,,,,4151404,3030325857
"Memcpy HtoD [sync]",576623239608,534337,,,,,,,,,,2078756,3890346354
"Memcpy HtoD [sync]",576624147225,2742051,,,,,,,,,,8327276,3036878599
"matrixMulKernel(matrix, matrix, matrix)",576627065212,34870023,120,10,1,17,52,1,21,0,0,,
"Memcpy DtoH [sync]",576661972579,1368162,,,,,,,,,,4151404,3034292722
"Memcpy HtoD [sync]",576664977511,533600,,,,,,,,,,2078756,3895719640
"Memcpy HtoD [sync]",576665876200,2725347,,,,,,,,,,8327276,3055492016
"matrixMulKernel(matrix, matrix, matrix)",576668780203,32136228,38,32,1,54,16,1,21,0,0,,
"Memcpy DtoH [sync]",576700955887,1370753,,,,,,,,,,4151404,3028557296
"Memcpy HtoD [sync]",576703974322,533345,,,,,,,,,,2078756,3897582240
"Memcpy HtoD [sync]",576704870451,2733603,,,,,,,,,,8327276,3046263850
"matrixMulKernel(matrix, matrix, matrix)",576707778615,34797222,120,9,1,17,58,1,21,0,0,,
"Memcpy DtoH [sync]",576742619773,1374082,,,,,,,,,,4151404,3021219985
"Memcpy HtoD [sync]",576745692673,534272,,,,,,,,,,2078756,3890819657
"Memcpy HtoD [sync]",576746620130,2845315,,,,,,,,,,8327276,2926662250
"matrixMulKernel(matrix, matrix, matrix)",576749666053,31999396,82,16,1,25,32,1,21,0,0,,
"Memcpy DtoH [sync]",576781704169,1369762,,,,,,,,,,4151404,3030748407
"Memcpy HtoD [sync]",576784702316,533057,,,,,,,,,,2078756,3899688025
"Memcpy HtoD [sync]",576785601293,2737315,,,,,,,,,,8327276,3042132892
"matrixMulKernel(matrix, matrix, matrix)",576788516017,31147010,53,40,1,39,13,1,21,0,0,,
"Memcpy DtoH [sync]",576819701972,1379297,,,,,,,,,,4151404,3009797019
"Memcpy HtoD [sync]",576822727383,532544,,,,,,,,,,2078756,3903444598
"Memcpy HtoD [sync]",576823623032,2735075,,,,,,,,,,8327276,3044624370
"matrixMulKernel(matrix, matrix, matrix)",576826542619,34898183,120,10,1,17,56,1,21,0,0,,
"Memcpy DtoH [sync]",576861482594,1366274,,,,,,,,,,4151404,3038485691
"Memcpy HtoD [sync]",576864493638,534816,,,,,,,,,,2078756,3886862023
"Memcpy HtoD [sync]",576865394663,2764195,,,,,,,,,,8327276,3012550127
"matrixMulKernel(matrix, matrix, matrix)",576868338058,311277627,1020,170,1,2,3,1,21,0,0,,
"Memcpy DtoH [sync]",577179655205,1379394,,,,,,,,,,4151404,3009585368
"Memcpy HtoD [sync]",577182685065,533792,,,,,,,,,,2078756,3894318386
"Memcpy HtoD [sync]",577183584234,2730851,,,,,,,,,,8327276,3049333705
"matrixMulKernel(matrix, matrix, matrix)",577186497869,32190404,44,57,1,47,9,1,21,0,0,,
"Memcpy DtoH [sync]",577218727793,1372866,,,,,,,,,,4151404,3023895995
"Memcpy HtoD [sync]",577221732916,533441,,,,,,,,,,2078756,3896880817
"Memcpy HtoD [sync]",577222648918,2744163,,,,,,,,,,8327276,3034541315
"matrixMulKernel(matrix, matrix, matrix)",577225585817,33465285,48,43,1,43,12,1,21,0,0,,
"Memcpy DtoH [sync]",577259091390,1380834,,,,,,,,,,4151404,3006446828
"Memcpy HtoD [sync]",577262122306,533504,,,,,,,,,,2078756,3896420645
"Memcpy HtoD [sync]",577263020387,2736547,,,,,,,,,,8327276,3042986654
"matrixMulKernel(matrix, matrix, matrix)",577265940326,39968972,186,17,1,11,31,1,21,0,0,,
"Memcpy DtoH [sync]",577305949235,1380001,,,,,,,,,,4151404,3008261588
"Memcpy HtoD [sync]",577308970454,535841,,,,,,,,,,2078756,3879426919
"Memcpy HtoD [sync]",577309871159,2749571,,,,,,,,,,8327276,3028572820
"matrixMulKernel(matrix, matrix, matrix)",577312801370,31247907,47,34,1,44,15,1,21,0,0,,
"Memcpy DtoH [sync]",577344090141,1373826,,,,,,,,,,4151404,3021782962
"Memcpy HtoD [sync]",577347120001,535744,,,,,,,,,,2078756,3880129315
"Memcpy HtoD [sync]",577348022050,2762563,,,,,,,,,,8327276,3014329808
"matrixMulKernel(matrix, matrix, matrix)",577350963973,30062241,51,34,1,40,15,1,21,0,0,,
"Memcpy DtoH [sync]",577381064902,1375010,,,,,,,,,,4151404,3019180951
"Memcpy HtoD [sync]",577384090506,535712,,,,,,,,,,2078756,3880361089
"Memcpy HtoD [sync]",577384992907,2754499,,,,,,,,,,8327276,3023154482
"matrixMulKernel(matrix, matrix, matrix)",577387921230,30702850,57,40,1,36,13,1,21,0,0,,
"Memcpy DtoH [sync]",577418662416,1372514,,,,,,,,,,4151404,3024671515
"Memcpy HtoD [sync]",577421674452,534208,,,,,,,,,,2078756,3891285791
"Memcpy HtoD [sync]",577422574325,2758883,,,,,,,,,,8327276,3018350542
"matrixMulKernel(matrix, matrix, matrix)",577425512728,25126492,64,34,1,32,15,1,21,0,0,,
"Memcpy DtoH [sync]",577450680756,1379714,,,,,,,,,,4151404,3008887349
"Memcpy HtoD [sync]",577453714360,534112,,,,,,,,,,2078756,3891985201
"Memcpy HtoD [sync]",577454630073,2730243,,,,,,,,,,8327276,3050012764
"matrixMulKernel(matrix, matrix, matrix)",577457547580,36844745,170,17,1,12,30,1,21,0,0,,
"Memcpy DtoH [sync]",577494432069,1381506,,,,,,,,,,4151404,3004984415
"Memcpy HtoD [sync]",577497456104,533441,,,,,,,,,,2078756,3896880817
"Memcpy HtoD [sync]",577498354633,2749923,,,,,,,,,,8327276,3028185152
"matrixMulKernel(matrix, matrix, matrix)",577501288781,68737132,408,9,1,5,58,1,21,0,0,,
"Memcpy DtoH [sync]",577570066426,1387233,,,,,,,,,,4151404,2992578752
"Memcpy HtoD [sync]",577573092925,535360,,,,,,,,,,2078756,3882912432
"Memcpy HtoD [sync]",577573992318,2759555,,,,,,,,,,8327276,3017615521
"matrixMulKernel(matrix, matrix, matrix)",577576929729,31173827,79,27,1,26,19,1,21,0,0,,
"Memcpy DtoH [sync]",577608142500,1382978,,,,,,,,,,4151404,3001786000
"Memcpy HtoD [sync]",577611166247,532577,,,,,,,,,,2078756,3903202729
"Memcpy HtoD [sync]",577612064744,2760483,,,,,,,,,,8327276,3016601080
"matrixMulKernel(matrix, matrix, matrix)",577614997772,33802757,108,37,1,19,14,1,21,0,0,,
"Memcpy DtoH [sync]",577648839153,1377154,,,,,,,,,,4151404,3014480588
"Memcpy HtoD [sync]",577651867381,534144,,,,,,,,,,2078756,3891752036
"Memcpy HtoD [sync]",577652765910,2760323,,,,,,,,,,8327276,3016775935
"matrixMulKernel(matrix, matrix, matrix)",577655702617,33652902,82,64,1,25,8,1,21,0,0,,
"Memcpy DtoH [sync]",577689393855,1370913,,,,,,,,,,4151404,3028203832
"Memcpy HtoD [sync]",577692404930,535041,,,,,,,,,,2078756,3885227487
"Memcpy HtoD [sync]",577693306403,2763683,,,,,,,,,,8327276,3013108232
"matrixMulKernel(matrix, matrix, matrix)",577696242278,31854564,76,23,1,27,23,1,21,0,0,,
"Memcpy DtoH [sync]",577728136106,1374050,,,,,,,,,,4151404,3021290346
"Memcpy HtoD [sync]",577731159213,533441,,,,,,,,,,2078756,3896880817
"Memcpy HtoD [sync]",577732058574,2774436,,,,,,,,,,8327276,3001430200
"matrixMulKernel(matrix, matrix, matrix)",577735009650,31138146,37,85,1,56,6,1,21,0,0,,
"Memcpy DtoH [sync]",577766186037,1382305,,,,,,,,,,4151404,3003247474
"Memcpy HtoD [sync]",577769218200,534817,,,,,,,,,,2078756,3886854755
"Memcpy HtoD [sync]",577770119097,2749187,,,,,,,,,,8327276,3028995844
"matrixMulKernel(matrix, matrix, matrix)",577773052668,33115685,98,19,1,21,28,1,21,0,0,,
"Memcpy DtoH [sync]",577806208449,1384162,,,,,,,,,,4151404,2999218299
"Memcpy HtoD [sync]",577809235781,533888,,,,,,,,,,2078756,3893618137
"Memcpy HtoD [sync]",577810134374,2751555,,,,,,,,,,8327276,3026389078
"matrixMulKernel(matrix, matrix, matrix)",577813064841,25403324,32,64,1,64,8,1,21,0,0,,
"Memcpy DtoH [sync]",577838507589,1376930,,,,,,,,,,4151404,3014970986
"Memcpy HtoD [sync]",577841519369,534048,,,,,,,,,,2078756,3892451614
"Memcpy HtoD [sync]",577842420618,2759811,,,,,,,,,,8327276,3017335607
"matrixMulKernel(matrix, matrix, matrix)",577845373197,33004581,108,15,1,19,35,1,21,0,0,,
"Memcpy DtoH [sync]",577878416722,1378849,,,,,,,,,,4151404,3010774928
"Memcpy HtoD [sync]",577881447568,534625,,,,,,,,,,2078756,3888250642
"Memcpy HtoD [sync]",577882347281,2751939,,,,,,,,,,8327276,3025966781
"matrixMulKernel(matrix, matrix, matrix)",577885280949,35576295,136,10,1,15,53,1,21,0,0,,
"Memcpy DtoH [sync]",577920898589,1378049,,,,,,,,,,4151404,3012522776
"Memcpy HtoD [sync]",577923936576,532993,,,,,,,,,,2078756,3900156287
"Memcpy HtoD [sync]",577924833537,2768355,,,,,,,,,,8327276,3008023176
"matrixMulKernel(matrix, matrix, matrix)",577927775620,33272421,48,30,1,43,17,1,21,0,0,,
"Memcpy DtoH [sync]",577961086186,1376129,,,,,,,,,,4151404,3016725902
"Memcpy HtoD [sync]",577964102861,533697,,,,,,,,,,2078756,3895011588
"Memcpy HtoD [sync]",577965001870,2758883,,,,,,,,,,8327276,3018350542
"matrixMulKernel(matrix, matrix, matrix)",577967937073,32595237,93,128,1,22,4,1,21,0,0,,
"Memcpy DtoH [sync]",578000570006,1374497,,,,,,,,,,4151404,3020307792
"Memcpy HtoD [sync]",578003589497,533089,,,,,,,,,,2078756,3899453937
"Memcpy HtoD [sync]",578004487802,2759651,,,,,,,,,,8327276,3017510547
"matrixMulKernel(matrix, matrix, matrix)",578007423261,34091335,120,16,1,17,33,1,21,0,0,,
"Memcpy DtoH [sync]",578041553156,1378561,,,,,,,,,,4151404,3011403920
"Memcpy HtoD [sync]",578044573575,533665,,,,,,,,,,2078756,3895245144
"Memcpy HtoD [sync]",578045473704,2766307,,,,,,,,,,8327276,3010250127
"matrixMulKernel(matrix, matrix, matrix)",578048416075,68867309,510,14,1,4,37,1,21,0,0,,
"Memcpy DtoH [sync]",578117323001,1366817,,,,,,,,,,4151404,3037278582
"Memcpy HtoD [sync]",578120348860,530977,,,,,,,,,,2078756,3914964301
"Memcpy HtoD [sync]",578121245725,2755683,,,,,,,,,,8327276,3021855561
"matrixMulKernel(matrix, matrix, matrix)",578124176832,31977572,66,29,1,31,18,1,21,0,0,,
"Memcpy DtoH [sync]",578156193380,1377634,,,,,,,,,,4151404,3013430272
"Memcpy HtoD [sync]",578159209063,533761,,,,,,,,,,2078756,3894544562
"Memcpy HtoD [sync]",578160107560,2782308,,,,,,,,,,8327276,2992938236
"matrixMulKernel(matrix, matrix, matrix)",578163072236,68437676,510,32,1,4,16,1,21,0,0,,
"Memcpy DtoH [sync]",578231549976,1445506,,,,,,,,,,4151404,2871938269
"Memcpy HtoD [sync]",578234636380,533313,,,,,,,,,,2078756,3897816104
"Memcpy HtoD [sync]",578235535677,2736259,,,,,,,,,,8327276,3043306938
"matrixMulKernel(matrix, matrix, matrix)",578238457952,33803654,114,29,1,18,18,1,21,0,0,,
"Memcpy DtoH [sync]",578272303046,1379170,,,,,,,,,,4151404,3010074175
"Memcpy HtoD [sync]",578275353674,534240,,,,,,,,,,2078756,3891052710
"Memcpy HtoD [sync]",578276253803,2797027,,,,,,,,,,8327276,2977188278
"matrixMulKernel(matrix, matrix, matrix)",578279226702,75976085,510,12,1,4,43,1,21,0,0,,
"Memcpy DtoH [sync]",578355242467,1382018,,,,,,,,,,4151404,3003871150
"Memcpy HtoD [sync]",578358260198,550465,,,,,,,,,,2078756,3776363619
"Memcpy HtoD [sync]",578359174439,2736163,,,,,,,,,,8327276,3043413714
"matrixMulKernel(matrix, matrix, matrix)",578362099787,54604125,340,12,1,6,46,1,21,0,0,,
"Memcpy DtoH [sync]",578416744840,1377473,,,,,,,,,,4151404,3013782484
"Memcpy HtoD [sync]",578419776683,533761,,,,,,,,,,2078756,3894544562
"Memcpy HtoD [sync]",578420673932,2767395,,,,,,,,,,8327276,3009066649
"matrixMulKernel(matrix, matrix, matrix)",578423615888,456914175,1020,255,1,2,2,1,21,0,0,,
"Memcpy DtoH [sync]",578880572655,1439074,,,,,,,,,,4151404,2884774514
"Memcpy HtoD [sync]",578883720883,640097,,,,,,,,,,2078756,3247564041
"Memcpy HtoD [sync]",578884729812,2816675,,,,,,,,,,8327276,2956420602
"matrixMulKernel(matrix, matrix, matrix)",578887728631,55325086,340,14,1,6,38,1,21,0,0,,
"Memcpy DtoH [sync]",578943093429,1376130,,,,,,,,,,4151404,3016723710
"Memcpy HtoD [sync]",578946127609,535744,,,,,,,,,,2078756,3880129315
"Memcpy HtoD [sync]",578947028570,2768771,,,,,,,,,,8327276,3007571229
"matrixMulKernel(matrix, matrix, matrix)",578949976541,36888489,136,128,1,15,4,1,21,0,0,,
"Memcpy DtoH [sync]",578986904487,1383617,,,,,,,,,,4151404,3000399677
"Memcpy HtoD [sync]",578989932554,533249,,,,,,,,,,2078756,3898283916
"Memcpy HtoD [sync]",578990859243,2743107,,,,,,,,,,8327276,3035709507
"matrixMulKernel(matrix, matrix, matrix)",578993801326,32310820,34,37,1,61,14,1,21,0,0,,
"Memcpy DtoH [sync]",579026152851,1387329,,,,,,,,,,4151404,2992371672
"Memcpy HtoD [sync]",579029184406,533376,,,,,,,,,,2078756,3897355711
"Memcpy HtoD [sync]",579030082391,2787043,,,,,,,,,,8327276,2987853434
"matrixMulKernel(matrix, matrix, matrix)",579033045082,254147229,2039,19,1,1,27,1,21,0,0,,
"Memcpy DtoH [sync]",579287232535,1378497,,,,,,,,,,4151404,3011543732
"Memcpy HtoD [sync]",579290247738,553153,,,,,,,,,,2078756,3758012701
"Memcpy HtoD [sync]",579291164955,2739715,,,,,,,,,,8327276,3039467973
"matrixMulKernel(matrix, matrix, matrix)",579294090079,31746819,66,16,1,31,32,1,21,0,0,,
"Memcpy DtoH [sync]",579325879970,1404002,,,,,,,,,,4151404,2956836243
"Memcpy HtoD [sync]",579328952550,537600,,,,,,,,,,2078756,3866733630
"Memcpy HtoD [sync]",579329894727,3764292,,,,,,,,,,8327276,2212175888
"matrixMulKernel(matrix, matrix, matrix)",579333848395,35098247,146,15,1,14,34,1,21,0,0,,
"Memcpy DtoH [sync]",579368986899,1377345,,,,,,,,,,4151404,3014062562
"Memcpy HtoD [sync]",579372007094,533344,,,,,,,,,,2078756,3897589548
"Memcpy HtoD [sync]",579372907127,2779491,,,,,,,,,,8327276,2995971564
"matrixMulKernel(matrix, matrix, matrix)",579375861082,44490738,227,9,1,9,57,1,21,0,0,,
"Memcpy DtoH [sync]",579420390764,1381730,,,,,,,,,,4151404,3004497260
"Memcpy HtoD [sync]",579423423695,535393,,,,,,,,,,2078756,3882673101
"Memcpy HtoD [sync]",579424325648,2782500,,,,,,,,,,8327276,2992731716
"matrixMulKernel(matrix, matrix, matrix)",579427287380,27293470,64,128,1,32,4,1,21,0,0,,
"Memcpy DtoH [sync]",579454623186,1385634,,,,,,,,,,4151404,2996032141
"Memcpy HtoD [sync]",579457656182,533696,,,,,,,,,,2078756,3895018887
"Memcpy HtoD [sync]",579458572055,2758019,,,,,,,,,,8327276,3019296096
"matrixMulKernel(matrix, matrix, matrix)",579461511930,31485539,102,30,1,20,17,1,21,0,0,,
"Memcpy DtoH [sync]",579493036509,1390402,,,,,,,,,,4151404,2985758075
"Memcpy HtoD [sync]",579496069537,535616,,,,,,,,,,2078756,3881056577
"Memcpy HtoD [sync]",579496970178,2777411,,,,,,,,,,8327276,2998215244
"matrixMulKernel(matrix, matrix, matrix)",579499921893,31116739,62,25,1,33,21,1,21,0,0,,
"Memcpy DtoH [sync]",579531076232,1383298,,,,,,,,,,4151404,3001091594
"Memcpy HtoD [sync]",579534109291,533729,,,,,,,,,,2078756,3894778061
"Memcpy HtoD [sync]",579535007980,2755172,,,,,,,,,,8327276,3022416023
"matrixMulKernel(matrix, matrix, matrix)",579537943920,33614213,108,17,1,19,31,1,21,0,0,,
"Memcpy DtoH [sync]",579571597109,1380034,,,,,,,,,,4151404,3008189653
"Memcpy HtoD [sync]",579574635993,532640,,,,,,,,,,2078756,3902741063
"Memcpy HtoD [sync]",579575534170,2771907,,,,,,,,,,8327276,3004168610
"matrixMulKernel(matrix, matrix, matrix)",579578490077,64774857,408,19,1,5,28,1,21,0,0,,
"Memcpy DtoH [sync]",579643306502,1385345,,,,,,,,,,4151404,2996657150
"Memcpy HtoD [sync]",579646354761,545345,,,,,,,,,,2078756,3811818206
"Memcpy HtoD [sync]",579647267082,2759619,,,,,,,,,,8327276,3017545537
"matrixMulKernel(matrix, matrix, matrix)",579650209038,33041893,53,47,1,39,11,1,21,0,0,,
"Memcpy DtoH [sync]",579683289779,1389537,,,,,,,,,,4151404,2987616738
"Memcpy HtoD [sync]",579686322262,565889,,,,,,,,,,2078756,3673434189
"Memcpy HtoD [sync]",579687254423,2758819,,,,,,,,,,8327276,3018420563
"matrixMulKernel(matrix, matrix, matrix)",579690194554,308966234,2039,10,1,1,53,1,21,0,0,,
"Memcpy DtoH [sync]",579999202548,1385058,,,,,,,,,,4151404,2997278092
"Memcpy HtoD [sync]",580002238712,569568,,,,,,,,,,2078756,3649706444
"Memcpy HtoD [sync]",580003175513,2771363,,,,,,,,,,8327276,3004758308
"matrixMulKernel(matrix, matrix, matrix)",580006128636,37387946,146,9,1,14,61,1,21,0,0,,
"Memcpy DtoH [sync]",580043555750,1379714,,,,,,,,,,4151404,3008887349
"Memcpy HtoD [sync]",580046602346,540064,,,,,,,,,,2078756,3849091959
"Memcpy HtoD [sync]",580047508459,2756547,,,,,,,,,,8327276,3020908404
"matrixMulKernel(matrix, matrix, matrix)",580050449550,135808120,1020,34,1,2,15,1,21,0,0,,
"Memcpy DtoH [sync]",580186299110,1376866,,,,,,,,,,4151404,3015111129
"Memcpy HtoD [sync]",580189334153,534177,,,,,,,,,,2078756,3891511615
"Memcpy HtoD [sync]",580190235466,2774436,,,,,,,,,,8327276,3001430200
"matrixMulKernel(matrix, matrix, matrix)",580193192046,31856035,89,16,1,23,33,1,21,0,0,,
"Memcpy DtoH [sync]",580225087729,1385666,,,,,,,,,,4151404,2995962952
"Memcpy HtoD [sync]",580228113109,533984,,,,,,,,,,2078756,3892918139
"Memcpy HtoD [sync]",580229023798,2776899,,,,,,,,,,8327276,2998768050
"matrixMulKernel(matrix, matrix, matrix)",580231995801,142806848,1020,18,1,2,29,1,21,0,0,,
"Memcpy DtoH [sync]",580374841913,1381858,,,,,,,,,,4151404,3004218957
"Memcpy HtoD [sync]",580377860957,533920,,,,,,,,,,2078756,3893384776
"Memcpy HtoD [sync]",580378776126,2769795,,,,,,,,,,8327276,3006459322
"matrixMulKernel(matrix, matrix, matrix)",580381729409,92308103,680,10,1,3,53,1,21,0,0,,
"Memcpy DtoH [sync]",580474077512,1392930,,,,,,,,,,4151404,2980339284
"Memcpy HtoD [sync]",580477109516,534112,,,,,,,,,,2078756,3891985201
"Memcpy HtoD [sync]",580478008013,2787715,,,,,,,,,,8327276,2987133189
"matrixMulKernel(matrix, matrix, matrix)",580480978800,40233709,136,47,1,15,11,1,21,0,0,,
"Memcpy DtoH [sync]",580521251677,1377794,,,,,,,,,,4151404,3013080329
"Memcpy HtoD [sync]",580524283233,534176,,,,,,,,,,2078756,3891518900
"Memcpy HtoD [sync]",580525183138,2785187,,,,,,,,,,8327276,2989844488
"matrixMulKernel(matrix, matrix, matrix)",580528144069,130627602,146,509,1,14,1,1,21,0,0,,
"Memcpy DtoH [sync]",580658809783,1382402,,,,,,,,,,4151404,3003036743
"Memcpy HtoD [sync]",580661843931,534848,,,,,,,,,,2078756,3886629472
"Memcpy HtoD [sync]",580662759676,2760771,,,,,,,,,,8327276,3016286392
"matrixMulKernel(matrix, matrix, matrix)",580665703583,33360837,98,30,1,21,17,1,21,0,0,,
"Memcpy DtoH [sync]",580699104164,1384066,,,,,,,,,,4151404,2999426327
"Memcpy HtoD [sync]",580702124808,534528,,,,,,,,,,2078756,3888956238
"Memcpy HtoD [sync]",580703025033,2760451,,,,,,,,,,8327276,3016636049
"matrixMulKernel(matrix, matrix, matrix)",580705971404,41126958,157,37,1,13,14,1,21,0,0,,
"Memcpy DtoH [sync]",580747138906,1385410,,,,,,,,,,4151404,2996516554
"Memcpy HtoD [sync]",580750178302,550016,,,,,,,,,,2078756,3779446416
"Memcpy HtoD [sync]",580751094271,2761923,,,,,,,,,,8327276,3015028297
"matrixMulKernel(matrix, matrix, matrix)",580754038530,37845770,157,29,1,13,18,1,21,0,0,,
"Memcpy DtoH [sync]",580791923532,1385698,,,,,,,,,,4151404,2995893766
"Memcpy HtoD [sync]",580794966192,536224,,,,,,,,,,2078756,3876656024
"Memcpy HtoD [sync]",580795867921,2771843,,,,,,,,,,8327276,3004237974
