Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec)
"matrixMulKernel(matrix, matrix, matrix)",529689169848,102137713,170,227,1,3,9,1,21,0,0,,
"Memcpy DtoH [sync]",529791345097,1545186,,,,,,,,,,4151404,2686669436
"Memcpy HtoD [sync]",529794587437,2901411,,,,,,,,,,8327276,2870078041
"Memcpy HtoD [sync]",529798043761,555488,,,,,,,,,,2078756,3742215853
"matrixMulKernel(matrix, matrix, matrix)",529798641041,41969071,64,39,1,8,53,1,21,0,0,,
"Memcpy DtoH [sync]",529840643040,1401185,,,,,,,,,,4151404,2962780789
"Memcpy HtoD [sync]",529843653091,2804867,,,,,,,,,,8327276,2968866616
"Memcpy HtoD [sync]",529846962759,550656,,,,,,,,,,2078756,3775053754
"matrixMulKernel(matrix, matrix, matrix)",529847543559,33126341,16,340,1,33,6,1,21,0,0,,
"Memcpy DtoH [sync]",529880701196,1402626,,,,,,,,,,4151404,2959736950
"Memcpy HtoD [sync]",529883707631,2903140,,,,,,,,,,8327276,2868368731
"Memcpy HtoD [sync]",529887217267,605761,,,,,,,,,,2078756,3431643833
"matrixMulKernel(matrix, matrix, matrix)",529887849620,30194945,13,340,1,40,6,1,21,0,0,,
"Memcpy DtoH [sync]",529918076341,1409634,,,,,,,,,,4151404,2945022608
"Memcpy HtoD [sync]",529921095641,2779043,,,,,,,,,,8327276,2996454534
"Memcpy HtoD [sync]",529924390268,552129,,,,,,,,,,2078756,3764982458
"matrixMulKernel(matrix, matrix, matrix)",529924968829,51478937,73,82,1,7,25,1,21,0,0,,
"Memcpy DtoH [sync]",529976480150,1391938,,,,,,,,,,4151404,2982463299
"Memcpy HtoD [sync]",529979505562,2794947,,,,,,,,,,8327276,2979403902
"Memcpy HtoD [sync]",529982805949,552289,,,,,,,,,,2078756,3763891730
"matrixMulKernel(matrix, matrix, matrix)",529983387454,34635142,30,47,1,17,44,1,21,0,0,,
"Memcpy DtoH [sync]",530018055492,1408898,,,,,,,,,,4151404,2946561071
"Memcpy HtoD [sync]",530021073576,2780675,,,,,,,,,,8327276,2994695892
"Memcpy HtoD [sync]",530024363787,552097,,,,,,,,,,2078756,3765200680
"matrixMulKernel(matrix, matrix, matrix)",530024941708,35548519,34,32,1,15,64,1,21,0,0,,
"Memcpy DtoH [sync]",530060520851,1387010,,,,,,,,,,4151404,2993059891
"Memcpy HtoD [sync]",530063524823,2792835,,,,,,,,,,8327276,2981656990
"Memcpy HtoD [sync]",530066822746,551073,,,,,,,,,,2078756,3772197149
"matrixMulKernel(matrix, matrix, matrix)",530067398939,92440678,170,53,1,3,39,1,21,0,0,,
"Memcpy DtoH [sync]",530159873889,1398722,,,,,,,,,,4151404,2967997929
"Memcpy HtoD [sync]",530162893285,2780835,,,,,,,,,,8327276,2994523587
"Memcpy HtoD [sync]",530166212488,550081,,,,,,,,,,2078756,3778999820
"matrixMulKernel(matrix, matrix, matrix)",530166790537,39645420,47,38,1,11,55,1,21,0,0,,
"Memcpy DtoH [sync]",530206470069,1441441,,,,,,,,,,4151404,2880037407
"Memcpy HtoD [sync]",530209573144,2820003,,,,,,,,,,8327276,2952931610
"Memcpy HtoD [sync]",530212905564,551425,,,,,,,,,,2078756,3769789182
"matrixMulKernel(matrix, matrix, matrix)",530213501341,32858404,24,45,1,22,46,1,21,0,0,,
"Memcpy DtoH [sync]",530246392001,1398338,,,,,,,,,,4151404,2968812976
"Memcpy HtoD [sync]",530249414628,2791876,,,,,,,,,,8327276,2982681179
"Memcpy HtoD [sync]",530252716392,562209,,,,,,,,,,2078756,3697479051
"matrixMulKernel(matrix, matrix, matrix)",530253305513,32507908,12,340,1,43,6,1,21,0,0,,
"Memcpy DtoH [sync]",530285845485,1420609,,,,,,,,,,4151404,2922270659
"Memcpy HtoD [sync]",530289017712,2977604,,,,,,,,,,8327276,2796636490
"Memcpy HtoD [sync]",530292525140,614113,,,,,,,,,,2078756,3384973123
"matrixMulKernel(matrix, matrix, matrix)",530293189397,36932521,34,408,1,15,5,1,21,0,0,,
"Memcpy DtoH [sync]",530330153694,1395489,,,,,,,,,,4151404,2974874040
"Memcpy HtoD [sync]",530333170977,2780707,,,,,,,,,,8327276,2994661429
"Memcpy HtoD [sync]",530336461349,551264,,,,,,,,,,2078756,3770890172
"matrixMulKernel(matrix, matrix, matrix)",530337033605,42723280,51,255,1,10,8,1,21,0,0,,
"Memcpy DtoH [sync]",530379789845,1396449,,,,,,,,,,4151404,2972828939
"Memcpy HtoD [sync]",530382801336,2764675,,,,,,,,,,8327276,3012027091
"Memcpy HtoD [sync]",530386098076,549856,,,,,,,,,,2078756,3780546179
"matrixMulKernel(matrix, matrix, matrix)",530386671740,36562729,9,292,1,60,7,1,21,0,0,,
"Memcpy DtoH [sync]",530423268005,1397025,,,,,,,,,,4151404,2971603228
"Memcpy HtoD [sync]",530426274024,2769795,,,,,,,,,,8327276,3006459322
"Memcpy HtoD [sync]",530429554156,573889,,,,,,,,,,2078756,3622226597
"matrixMulKernel(matrix, matrix, matrix)",530430153069,32798404,14,186,1,38,11,1,21,0,0,,
"Memcpy DtoH [sync]",530462983953,1395585,,,,,,,,,,4151404,2974669403
"Memcpy HtoD [sync]",530466007732,2769443,,,,,,,,,,8327276,3006841447
"Memcpy HtoD [sync]",530469290232,579585,,,,,,,,,,2078756,3586628363
"matrixMulKernel(matrix, matrix, matrix)",530469894745,49935639,73,51,1,7,40,1,21,0,0,,
"Memcpy DtoH [sync]",530519863728,1396897,,,,,,,,,,4151404,2971875521
"Memcpy HtoD [sync]",530522878195,2778819,,,,,,,,,,8327276,2996696078
"Memcpy HtoD [sync]",530526192375,551649,,,,,,,,,,2078756,3768258439
"matrixMulKernel(matrix, matrix, matrix)",530526775608,30463585,10,408,1,56,5,1,21,0,0,,
"Memcpy DtoH [sync]",530557270425,1399490,,,,,,,,,,4151404,2966369177
"Memcpy HtoD [sync]",530560277213,2785059,,,,,,,,,,8327276,2989981899
"Memcpy HtoD [sync]",530563569632,551777,,,,,,,,,,2078756,3767384287
"matrixMulKernel(matrix, matrix, matrix)",530564147681,133184787,73,1020,1,7,2,1,21,0,0,,
"Memcpy DtoH [sync]",530697365524,1465730,,,,,,,,,,4151404,2832311544
"Memcpy HtoD [sync]",530700494968,2883427,,,,,,,,,,8327276,2887978783
"Memcpy HtoD [sync]",530703927068,568288,,,,,,,,,,2078756,3657926966
"matrixMulKernel(matrix, matrix, matrix)",530704519676,34137094,30,43,1,17,48,1,21,0,0,,
"Memcpy DtoH [sync]",530738688610,1397954,,,,,,,,,,4151404,2969628471
"Memcpy HtoD [sync]",530741710822,2771043,,,,,,,,,,8327276,3005105297
"Memcpy HtoD [sync]",530744993321,550945,,,,,,,,,,2078756,3773073537
"matrixMulKernel(matrix, matrix, matrix)",530745568522,30798338,10,120,1,56,17,1,21,0,0,,
"Memcpy DtoH [sync]",530776399276,1387042,,,,,,,,,,4151404,2992990839
"Memcpy HtoD [sync]",530779400751,2796579,,,,,,,,,,8327276,2977665211
"Memcpy HtoD [sync]",530782708211,550657,,,,,,,,,,2078756,3775046898
"matrixMulKernel(matrix, matrix, matrix)",530783284756,40296492,47,82,1,11,25,1,21,0,0,,
"Memcpy DtoH [sync]",530823613888,1396194,,,,,,,,,,4151404,2973371895
"Memcpy HtoD [sync]",530826633700,2768227,,,,,,,,,,8327276,3008162264
"Memcpy HtoD [sync]",530829933127,550145,,,,,,,,,,2078756,3778560197
"matrixMulKernel(matrix, matrix, matrix)",530830508744,32687332,23,102,1,23,20,1,21,0,0,,
"Memcpy DtoH [sync]",530863228812,1397506,,,,,,,,,,4151404,2970580448
"Memcpy HtoD [sync]",530866243184,2769283,,,,,,,,,,8327276,3007015173
"Memcpy HtoD [sync]",530869522067,572801,,,,,,,,,,2078756,3629106792
"matrixMulKernel(matrix, matrix, matrix)",530870126964,30897826,9,186,1,60,11,1,21,0,0,,
"Memcpy DtoH [sync]",530901055990,1492098,,,,,,,,,,4151404,2782259610
"Memcpy HtoD [sync]",530904220186,2894691,,,,,,,,,,8327276,2876740902
"Memcpy HtoD [sync]",530907648189,568225,,,,,,,,,,2078756,3658332526
"matrixMulKernel(matrix, matrix, matrix)",530908242814,30287042,9,1020,1,59,2,1,21,0,0,,
"Memcpy DtoH [sync]",530938562144,1394849,,,,,,,,,,4151404,2976239005
"Memcpy HtoD [sync]",530941569539,2781347,,,,,,,,,,8327276,2993972345
"Memcpy HtoD [sync]",530944863431,550304,,,,,,,,,,2078756,3777468453
"matrixMulKernel(matrix, matrix, matrix)",530945454695,36456553,43,39,1,12,53,1,21,0,0,,
"Memcpy DtoH [sync]",530981944304,1393921,,,,,,,,,,4151404,2978220429
"Memcpy HtoD [sync]",530984953683,2782915,,,,,,,,,,8327276,2992285427
"Memcpy HtoD [sync]",530988247063,550944,,,,,,,,,,2078756,3773080385
"matrixMulKernel(matrix, matrix, matrix)",530988823159,32382340,12,93,1,46,22,1,21,0,0,,
"Memcpy DtoH [sync]",531021236091,1405378,,,,,,,,,,4151404,2953941217
"Memcpy HtoD [sync]",531024263167,2784963,,,,,,,,,,8327276,2990084967
"Memcpy HtoD [sync]",531027553666,551169,,,,,,,,,,2078756,3771540126
"matrixMulKernel(matrix, matrix, matrix)",531028129859,32109475,21,186,1,25,11,1,21,0,0,,
"Memcpy DtoH [sync]",531060272006,1392098,,,,,,,,,,4151404,2982120511
"Memcpy HtoD [sync]",531063279274,2795619,,,,,,,,,,8327276,2978687725
"Memcpy HtoD [sync]",531066640237,550561,,,,,,,,,,2078756,3775705144
"matrixMulKernel(matrix, matrix, matrix)",531067220238,35563207,34,128,1,15,16,1,21,0,0,,
"Memcpy DtoH [sync]",531102816630,1488289,,,,,,,,,,4151404,2789380288
"Memcpy HtoD [sync]",531105973113,2901123,,,,,,,,,,8327276,2870362959
"Memcpy HtoD [sync]",531109397309,596352,,,,,,,,,,2078756,3485786917
"matrixMulKernel(matrix, matrix, matrix)",531110030749,62767366,102,42,1,5,49,1,21,0,0,,
"Memcpy DtoH [sync]",531172829507,1394626,,,,,,,,,,4151404,2976714904
"Memcpy HtoD [sync]",531175831974,2789027,,,,,,,,,,8327276,2985727997
"Memcpy HtoD [sync]",531179126890,551521,,,,,,,,,,2078756,3769132997
"matrixMulKernel(matrix, matrix, matrix)",531179705003,32840324,26,53,1,20,39,1,21,0,0,,
"Memcpy DtoH [sync]",531212577423,1424386,,,,,,,,,,4151404,2914521765
"Memcpy HtoD [sync]",531215664882,2793924,,,,,,,,,,8327276,2980494816
"Memcpy HtoD [sync]",531218965494,551009,,,,,,,,,,2078756,3772635292
"matrixMulKernel(matrix, matrix, matrix)",531219545463,40298892,64,76,1,8,27,1,21,0,0,,
"Memcpy DtoH [sync]",531259877059,1394050,,,,,,,,,,4151404,2977944836
"Memcpy HtoD [sync]",531262895655,2769603,,,,,,,,,,8327276,3006667742
"Memcpy HtoD [sync]",531266197482,551713,,,,,,,,,,2078756,3767821312
"matrixMulKernel(matrix, matrix, matrix)",531266776171,27404766,32,102,1,16,20,1,21,0,0,,
"Memcpy DtoH [sync]",531294217481,1494850,,,,,,,,,,4151404,2777137505
"Memcpy HtoD [sync]",531297378189,3057763,,,,,,,,,,8327276,2723322899
"Memcpy HtoD [sync]",531300968881,582657,,,,,,,,,,2078756,3567718228
"matrixMulKernel(matrix, matrix, matrix)",531301586482,37918602,40,51,1,13,40,1,21,0,0,,
"Memcpy DtoH [sync]",531339536604,1394273,,,,,,,,,,4151404,2977468544
"Memcpy HtoD [sync]",531342558303,2767395,,,,,,,,,,8327276,3009066649
"Memcpy HtoD [sync]",531345858083,549952,,,,,,,,,,2078756,3779886244
"matrixMulKernel(matrix, matrix, matrix)",531346435139,33951526,29,41,1,18,50,1,21,0,0,,
"Memcpy DtoH [sync]",531380418473,1389953,,,,,,,,,,4151404,2986722572
"Memcpy HtoD [sync]",531383428780,2794371,,,,,,,,,,8327276,2980018043
"Memcpy HtoD [sync]",531386726768,551137,,,,,,,,,,2078756,3771759108
"matrixMulKernel(matrix, matrix, matrix)",531387301297,49537366,73,50,1,7,41,1,21,0,0,,
"Memcpy DtoH [sync]",531436871399,1393474,,,,,,,,,,4151404,2979175786
"Memcpy HtoD [sync]",531439875275,2803363,,,,,,,,,,8327276,2970459408
"Memcpy HtoD [sync]",531443184462,551137,,,,,,,,,,2078756,3771759108
"matrixMulKernel(matrix, matrix, matrix)",531443764239,45411090,57,93,1,9,22,1,21,0,0,,
"Memcpy DtoH [sync]",531489205697,1400258,,,,,,,,,,4151404,2964742211
"Memcpy HtoD [sync]",531492220133,2926883,,,,,,,,,,8327276,2845100402
"Memcpy HtoD [sync]",531495740713,582752,,,,,,,,,,2078756,3567136620
"matrixMulKernel(matrix, matrix, matrix)",531496366217,299279692,509,39,1,1,53,1,21,0,0,,
"Memcpy DtoH [sync]",531795679893,1571234,,,,,,,,,,4151404,2642129689
"Memcpy HtoD [sync]",531798988472,2994788,,,,,,,,,,8327276,2780589477
"Memcpy HtoD [sync]",531802601276,589761,,,,,,,,,,2078756,3524743073
"matrixMulKernel(matrix, matrix, matrix)",531803225277,63046886,64,408,1,8,5,1,21,0,0,,
"Memcpy DtoH [sync]",531866305475,1399330,,,,,,,,,,4151404,2966708353
"Memcpy HtoD [sync]",531869319366,2794723,,,,,,,,,,8327276,2979642705
"Memcpy HtoD [sync]",531872623978,552001,,,,,,,,,,2078756,3765855496
"matrixMulKernel(matrix, matrix, matrix)",531873201131,31359266,12,136,1,44,15,1,21,0,0,,
"Memcpy DtoH [sync]",531904593005,1487042,,,,,,,,,,4151404,2791719399
"Memcpy HtoD [sync]",531907783697,2879107,,,,,,,,,,8327276,2892312095
"Memcpy HtoD [sync]",531911218805,560704,,,,,,,,,,2078756,3707403549
"matrixMulKernel(matrix, matrix, matrix)",531911806165,65851881,102,56,1,5,37,1,21,0,0,,
"Memcpy DtoH [sync]",531977690750,1397538,,,,,,,,,,4151404,2970512429
"Memcpy HtoD [sync]",531980784002,2792195,,,,,,,,,,8327276,2982340416
"Memcpy HtoD [sync]",531984087877,550945,,,,,,,,,,2078756,3773073537
"matrixMulKernel(matrix, matrix, matrix)",531984681702,36357832,43,56,1,12,37,1,21,0,0,,
"Memcpy DtoH [sync]",532021072334,1405218,,,,,,,,,,4151404,2954277556
"Memcpy HtoD [sync]",532024088818,2788483,,,,,,,,,,8327276,2986310477
"Memcpy HtoD [sync]",532027382677,551041,,,,,,,,,,2078756,3772416208
"matrixMulKernel(matrix, matrix, matrix)",532027964566,31199459,20,108,1,26,19,1,21,0,0,,
"Memcpy DtoH [sync]",532059196377,1397121,,,,,,,,,,4151404,2971399041
"Memcpy HtoD [sync]",532062222940,2764995,,,,,,,,,,8327276,3011678502
"Memcpy HtoD [sync]",532065503360,573792,,,,,,,,,,2078756,3622838938
"matrixMulKernel(matrix, matrix, matrix)",532066112768,32137828,14,136,1,38,15,1,21,0,0,,
"Memcpy DtoH [sync]",532098287332,1534434,,,,,,,,,,4151404,2705495316
"Memcpy HtoD [sync]",532101533448,3004835,,,,,,,,,,8327276,2771292267
"Memcpy HtoD [sync]",532105121771,572577,,,,,,,,,,2078756,3630526549
"matrixMulKernel(matrix, matrix, matrix)",532105754412,32003812,15,340,1,36,6,1,21,0,0,,
"Memcpy DtoH [sync]",532137790640,1397377,,,,,,,,,,4151404,2970854679
"Memcpy HtoD [sync]",532140796211,2797795,,,,,,,,,,8327276,2976371035
"Memcpy HtoD [sync]",532144101175,549824,,,,,,,,,,2078756,3780766208
"matrixMulKernel(matrix, matrix, matrix)",532144676919,62540198,102,32,1,5,64,1,21,0,0,,
"Memcpy DtoH [sync]",532207250013,1453761,,,,,,,,,,4151404,2855630327
"Memcpy HtoD [sync]",532210384512,2828483,,,,,,,,,,8327276,2944078504
"Memcpy HtoD [sync]",532213783236,560384,,,,,,,,,,2078756,3709520614
"matrixMulKernel(matrix, matrix, matrix)",532214368356,126750125,255,43,1,2,48,1,21,0,0,,
"Memcpy DtoH [sync]",532341151729,1399745,,,,,,,,,,4151404,2965828775
"Memcpy HtoD [sync]",532344275892,3272356,,,,,,,,,,8327276,2544734130
"Memcpy HtoD [sync]",532348113657,675712,,,,,,,,,,2078756,3076393493
"matrixMulKernel(matrix, matrix, matrix)",532348834809,39360076,37,292,1,14,7,1,21,0,0,,
"Memcpy DtoH [sync]",532388227621,1397634,,,,,,,,,,4151404,2970308392
"Memcpy HtoD [sync]",532391263624,2921796,,,,,,,,,,8327276,2850053870
"Memcpy HtoD [sync]",532394738316,549249,,,,,,,,,,2078756,3784724232
"matrixMulKernel(matrix, matrix, matrix)",532395312845,31486371,26,82,1,20,25,1,21,0,0,,
"Memcpy DtoH [sync]",532426832528,1395041,,,,,,,,,,4151404,2975829384
"Memcpy HtoD [sync]",532429857139,2778211,,,,,,,,,,8327276,2997351892
"Memcpy HtoD [sync]",532433156919,550944,,,,,,,,,,2078756,3773080385
"matrixMulKernel(matrix, matrix, matrix)",532433758391,94126409,170,45,1,3,46,1,21,0,0,,
"Memcpy DtoH [sync]",532527918688,1396129,,,,,,,,,,4151404,2973510327
"Memcpy HtoD [sync]",532530936931,2767331,,,,,,,,,,8327276,3009136239
"Memcpy HtoD [sync]",532534234919,562912,,,,,,,,,,2078756,3692861406
"matrixMulKernel(matrix, matrix, matrix)",532534821863,33322501,24,54,1,22,38,1,21,0,0,,
"Memcpy DtoH [sync]",532568177708,1398658,,,,,,,,,,4151404,2968133739
"Memcpy HtoD [sync]",532571245520,2832963,,,,,,,,,,8327276,2939422788
"Memcpy HtoD [sync]",532574581683,549473,,,,,,,,,,2078756,3783181339
"matrixMulKernel(matrix, matrix, matrix)",532575157940,30364546,10,204,1,51,10,1,21,0,0,,
"Memcpy DtoH [sync]",532605556054,1482113,,,,,,,,,,4151404,2801003702
"Memcpy HtoD [sync]",532608688409,3073700,,,,,,,,,,8327276,2709202589
"Memcpy HtoD [sync]",532612313021,592641,,,,,,,,,,2078756,3507614221
"matrixMulKernel(matrix, matrix, matrix)",532612939550,28333183,32,62,1,16,33,1,21,0,0,,
"Memcpy DtoH [sync]",532641305821,1400834,,,,,,,,,,4151404,2963523158
"Memcpy HtoD [sync]",532644327041,2783331,,,,,,,,,,8327276,2991838196
"Memcpy HtoD [sync]",532647624388,552289,,,,,,,,,,2078756,3763891730
"matrixMulKernel(matrix, matrix, matrix)",532648202469,55175325,85,136,1,6,15,1,21,0,0,,
"Memcpy DtoH [sync]",532703408898,1503586,,,,,,,,,,4151404,2761002031
"Memcpy HtoD [sync]",532706676550,2912835,,,,,,,,,,8327276,2858821732
"Memcpy HtoD [sync]",532710220970,591680,,,,,,,,,,2078756,3513311249
"matrixMulKernel(matrix, matrix, matrix)",532710867210,51128377,73,56,1,7,37,1,21,0,0,,
"Memcpy DtoH [sync]",532762028259,1395266,,,,,,,,,,4151404,2975349503
"Memcpy HtoD [sync]",532765067878,2794787,,,,,,,,,,8327276,2979574472
"Memcpy HtoD [sync]",532768372106,551041,,,,,,,,,,2078756,3772416208
"matrixMulKernel(matrix, matrix, matrix)",532768949387,34652262,34,60,1,15,34,1,21,0,0,,
"Memcpy DtoH [sync]",532803634001,1458018,,,,,,,,,,4151404,2847292694
"Memcpy HtoD [sync]",532806876661,2859843,,,,,,,,,,8327276,2911794808
"Memcpy HtoD [sync]",532810346392,601825,,,,,,,,,,2078756,3454087151
"matrixMulKernel(matrix, matrix, matrix)",532810995225,40546413,47,108,1,11,19,1,21,0,0,,
"Memcpy DtoH [sync]",532851575110,1396674,,,,,,,,,,4151404,2972350025
"Memcpy HtoD [sync]",532854594857,2766820,,,,,,,,,,8327276,3009691992
"Memcpy HtoD [sync]",532857897485,550849,,,,,,,,,,2078756,3773731095
"matrixMulKernel(matrix, matrix, matrix)",532858474670,31586051,16,157,1,33,13,1,21,0,0,,
"Memcpy DtoH [sync]",532890093233,1397761,,,,,,,,,,4151404,2970038511
"Memcpy HtoD [sync]",532893094772,2795651,,,,,,,,,,8327276,2978653630
"Memcpy HtoD [sync]",532896399704,550976,,,,,,,,,,2078756,3772861249
"matrixMulKernel(matrix, matrix, matrix)",532896975288,127073581,255,45,1,2,46,1,21,0,0,,
"Memcpy DtoH [sync]",533024081861,1453250,,,,,,,,,,4151404,2856634440
"Memcpy HtoD [sync]",533027187273,2862531,,,,,,,,,,8327276,2909060548
"Memcpy HtoD [sync]",533030555852,550529,,,,,,,,,,2078756,3775924610
"matrixMulKernel(matrix, matrix, matrix)",533031129837,33267013,27,98,1,19,21,1,21,0,0,,
"Memcpy DtoH [sync]",533064427570,1396001,,,,,,,,,,4151404,2973782970
"Memcpy HtoD [sync]",533067449941,2801315,,,,,,,,,,8327276,2972631067
"Memcpy HtoD [sync]",533070759097,551264,,,,,,,,,,2078756,3770890172
"matrixMulKernel(matrix, matrix, matrix)",533071335706,54549788,85,34,1,6,61,1,21,0,0,,
"Memcpy DtoH [sync]",533125917718,1423458,,,,,,,,,,4151404,2916421840
"Memcpy HtoD [sync]",533129908730,2769571,,,,,,,,,,8327276,3006702482
"Memcpy HtoD [sync]",533133187614,550369,,,,,,,,,,2078756,3777022325
"matrixMulKernel(matrix, matrix, matrix)",533133782559,126690380,255,43,1,2,48,1,21,0,0,,
"Memcpy DtoH [sync]",533260504811,1390530,,,,,,,,,,4151404,2985483233
"Memcpy HtoD [sync]",533263531054,2803747,,,,,,,,,,8327276,2970052576
"Memcpy HtoD [sync]",533266841554,552225,,,,,,,,,,2078756,3764327946
"matrixMulKernel(matrix, matrix, matrix)",533267432339,30534465,16,1020,1,32,2,1,21,0,0,,
"Memcpy DtoH [sync]",533297999381,1396417,,,,,,,,,,4151404,2972897064
"Memcpy HtoD [sync]",533301004856,2781123,,,,,,,,,,8327276,2994213488
"Memcpy HtoD [sync]",533304298012,552320,,,,,,,,,,2078756,3763680475
"matrixMulKernel(matrix, matrix, matrix)",533304879228,40108205,47,39,1,11,53,1,21,0,0,,
"Memcpy DtoH [sync]",533345019881,1392321,,,,,,,,,,4151404,2981642882
"Memcpy HtoD [sync]",533348017420,2789667,,,,,,,,,,8327276,2985043017
"Memcpy HtoD [sync]",533351315760,550912,,,,,,,,,,2078756,3773299546
"matrixMulKernel(matrix, matrix, matrix)",533351895920,29132416,17,680,1,30,3,1,21,0,0,,
"Memcpy DtoH [sync]",533381060401,1398689,,,,,,,,,,4151404,2968067955
"Memcpy HtoD [sync]",533384078548,2789763,,,,,,,,,,8327276,2984940297
"Memcpy HtoD [sync]",533387375000,551104,,,,,,,,,,2078756,3771984961
"matrixMulKernel(matrix, matrix, matrix)",533387951416,53311195,85,56,1,6,37,1,21,0,0,,
"Memcpy DtoH [sync]",533441294131,1418114,,,,,,,,,,4151404,2927412041
"Memcpy HtoD [sync]",533444332247,2788963,,,,,,,,,,8327276,2985796512
"Memcpy HtoD [sync]",533447628698,551041,,,,,,,,,,2078756,3772416208
"matrixMulKernel(matrix, matrix, matrix)",533448204827,32983652,14,102,1,39,20,1,21,0,0,,
"Memcpy DtoH [sync]",533481220671,1402178,,,,,,,,,,4151404,2960682595
"Memcpy HtoD [sync]",533484227139,2783139,,,,,,,,,,8327276,2992044594
"Memcpy HtoD [sync]",533487524646,550049,,,,,,,,,,2078756,3779219669
"matrixMulKernel(matrix, matrix, matrix)",533488104551,57067327,85,41,1,6,50,1,21,0,0,,
"Memcpy DtoH [sync]",533545203238,1404258,,,,,,,,,,4151404,2956297204
"Memcpy HtoD [sync]",533548268970,2819011,,,,,,,,,,8327276,2953970736
"Memcpy HtoD [sync]",533551594029,552097,,,,,,,,,,2078756,3765200680
"matrixMulKernel(matrix, matrix, matrix)",533552171214,34165574,27,128,1,19,16,1,21,0,0,,
"Memcpy DtoH [sync]",533586369172,1397505,,,,,,,,,,4151404,2970582573
"Memcpy HtoD [sync]",533589379479,2780419,,,,,,,,,,8327276,2994971621
"Memcpy HtoD [sync]",533592672667,551520,,,,,,,,,,2078756,3769139831
"matrixMulKernel(matrix, matrix, matrix)",533593255836,37829353,43,34,1,12,61,1,21,0,0,,
"Memcpy DtoH [sync]",533631117893,1430754,,,,,,,,,,4151404,2901549812
"Memcpy HtoD [sync]",533634180585,2768067,,,,,,,,,,8327276,3008336142
"Memcpy HtoD [sync]",533637464972,574305,,,,,,,,,,2078756,3619602824
"matrixMulKernel(matrix, matrix, matrix)",533638068973,49912727,73,41,1,7,50,1,21,0,0,,
"Memcpy DtoH [sync]",533688014724,1393762,,,,,,,,,,4151404,2978560184
"Memcpy HtoD [sync]",533691022472,2808547,,,,,,,,,,8327276,2964976551
"Memcpy HtoD [sync]",533694337707,550433,,,,,,,,,,2078756,3776583162
"matrixMulKernel(matrix, matrix, matrix)",533694912044,30825410,9,292,1,59,7,1,21,0,0,,
"Memcpy DtoH [sync]",533725769038,1464322,,,,,,,,,,4151404,2835034917
"Memcpy HtoD [sync]",533728882898,2865059,,,,,,,,,,8327276,2906493723
"Memcpy HtoD [sync]",533732282709,549473,,,,,,,,,,2078756,3783181339
"matrixMulKernel(matrix, matrix, matrix)",533732859094,27733951,32,79,1,16,26,1,21,0,0,,
"Memcpy DtoH [sync]",533760625621,1401313,,,,,,,,,,4151404,2962510160
"Memcpy HtoD [sync]",533763633528,2795235,,,,,,,,,,8327276,2979096927
"Memcpy HtoD [sync]",533766931132,551712,,,,,,,,,,2078756,3767828142
"matrixMulKernel(matrix, matrix, matrix)",533767506524,40769934,64,79,1,8,26,1,21,0,0,,
"Memcpy DtoH [sync]",533808309194,1384673,,,,,,,,,,4151404,2998111467
"Memcpy HtoD [sync]",533811338413,3046307,,,,,,,,,,8327276,2733564279
"Memcpy HtoD [sync]",533814930161,559521,,,,,,,,,,2078756,3715242144
"matrixMulKernel(matrix, matrix, matrix)",533815517298,36796008,34,44,1,15,47,1,21,0,0,,
"Memcpy DtoH [sync]",533852346266,1394402,,,,,,,,,,4151404,2977193090
"Memcpy HtoD [sync]",533855354878,2795587,,,,,,,,,,8327276,2978721821
"Memcpy HtoD [sync]",533858654369,551201,,,,,,,,,,2078756,3771321169
"matrixMulKernel(matrix, matrix, matrix)",533859230434,32556580,23,170,1,23,12,1,21,0,0,,
"Memcpy DtoH [sync]",533891818246,1402818,,,,,,,,,,4151404,2959331859
"Memcpy HtoD [sync]",533894870474,2786787,,,,,,,,,,8327276,2988127905
"Memcpy HtoD [sync]",533898208813,551745,,,,,,,,,,2078756,3767602787
"matrixMulKernel(matrix, matrix, matrix)",533898787214,35248071,34,48,1,15,43,1,21,0,0,,
"Memcpy DtoH [sync]",533934068501,1437858,,,,,,,,,,4151404,2887214175
"Memcpy HtoD [sync]",533937121912,2782467,,,,,,,,,,8327276,2992767209
"Memcpy HtoD [sync]",533940415356,551041,,,,,,,,,,2078756,3772416208
"matrixMulKernel(matrix, matrix, matrix)",533940990717,94272392,170,59,1,3,35,1,21,0,0,,
"Memcpy DtoH [sync]",534035296613,1418530,,,,,,,,,,4151404,2926553544
"Memcpy HtoD [sync]",534038341896,2763587,,,,,,,,,,8327276,3013212900
"Memcpy HtoD [sync]",534041641644,549313,,,,,,,,,,2078756,3784283277
"matrixMulKernel(matrix, matrix, matrix)",534042220173,45805234,57,98,1,9,21,1,21,0,0,,
"Memcpy DtoH [sync]",534088056255,1393730,,,,,,,,,,4151404,2978628572
"Memcpy HtoD [sync]",534091061507,2796675,,,,,,,,,,8327276,2977562998
"Memcpy HtoD [sync]",534094363270,551073,,,,,,,,,,2078756,3772197149
"matrixMulKernel(matrix, matrix, matrix)",534094938727,31768099,11,680,1,50,3,1,21,0,0,,
"Memcpy DtoH [sync]",534126739690,1451586,,,,,,,,,,4151404,2859909092
