Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec)
"Memcpy HtoD [sync]",506659981654,1219361,,,,,,,,,,4169764,3419630445
"matrixMulKernel(matrix, matrix, matrix)",506661265783,34600389,61,114,1,17,9,1,21,0,0,,
"Memcpy DtoH [sync]",506695901724,1306625,,,,,,,,,,4169764,3191247680
"Memcpy HtoD [sync]",506698776863,1250177,,,,,,,,,,4169764,3335338916
"Memcpy HtoD [sync]",506700390912,1218434,,,,,,,,,,4169764,3422232143
"matrixMulKernel(matrix, matrix, matrix)",506701678562,34119427,61,93,1,17,11,1,21,0,0,,
"Memcpy DtoH [sync]",506735831909,1305890,,,,,,,,,,4169764,3193043824
"Memcpy HtoD [sync]",506738708168,1244034,,,,,,,,,,4169764,3351808712
"Memcpy HtoD [sync]",506740318954,1220449,,,,,,,,,,4169764,3416581930
"matrixMulKernel(matrix, matrix, matrix)",506741601131,30469984,43,25,1,24,42,1,21,0,0,,
"Memcpy DtoH [sync]",506772104459,1308609,,,,,,,,,,4169764,3186409385
"Memcpy HtoD [sync]",506774978030,1245601,,,,,,,,,,4169764,3347592045
"Memcpy HtoD [sync]",506776589104,1219745,,,,,,,,,,4169764,3418553878
"matrixMulKernel(matrix, matrix, matrix)",506777874225,27027260,16,511,1,64,2,1,21,0,0,,
"Memcpy DtoH [sync]",506804935309,1306274,,,,,,,,,,4169764,3192105178
"Memcpy HtoD [sync]",506807840240,1226498,,,,,,,,,,4169764,3399731593
"Memcpy HtoD [sync]",506809436114,1218273,,,,,,,,,,4169764,3422684406
"matrixMulKernel(matrix, matrix, matrix)",506810714803,34077700,20,205,1,52,5,1,21,0,0,,
"Memcpy DtoH [sync]",506844826551,1306017,,,,,,,,,,4169764,3192733325
"Memcpy HtoD [sync]",506847713178,1226305,,,,,,,,,,4169764,3400266654
"Memcpy HtoD [sync]",506849302908,1220353,,,,,,,,,,4169764,3416850698
"matrixMulKernel(matrix, matrix, matrix)",506850587549,34542820,26,511,1,40,2,1,21,0,0,,
"Memcpy DtoH [sync]",506885165121,1325089,,,,,,,,,,4169764,3146780329
"Memcpy HtoD [sync]",506888075140,1225281,,,,,,,,,,4169764,3403108348
"Memcpy HtoD [sync]",506889663622,1219297,,,,,,,,,,4169764,3419809939
"matrixMulKernel(matrix, matrix, matrix)",506890946535,40845739,103,32,1,10,32,1,21,0,0,,
"Memcpy DtoH [sync]",506931825778,1305985,,,,,,,,,,4169764,3192811556
"Memcpy HtoD [sync]",506934714837,1247649,,,,,,,,,,4169764,3342097016
"Memcpy HtoD [sync]",506936338230,1219170,,,,,,,,,,4169764,3420166178
"matrixMulKernel(matrix, matrix, matrix)",506937620056,32559170,40,40,1,26,26,1,21,0,0,,
"Memcpy DtoH [sync]",506970213082,1299521,,,,,,,,,,4169764,3208693049
"Memcpy HtoD [sync]",506973089629,1227073,,,,,,,,,,4169764,3398138497
"Memcpy HtoD [sync]",506974683582,1242786,,,,,,,,,,4169764,3355174583
"matrixMulKernel(matrix, matrix, matrix)",506975987776,50064884,52,511,1,20,2,1,21,0,0,,
"Memcpy DtoH [sync]",507026087284,1308097,,,,,,,,,,4169764,3187656572
"Memcpy HtoD [sync]",507028955895,1227425,,,,,,,,,,4169764,3397163981
"Memcpy HtoD [sync]",507030549625,1241377,,,,,,,,,,4169764,3358982806
"matrixMulKernel(matrix, matrix, matrix)",507031857050,32740642,36,128,1,29,8,1,21,0,0,,
"Memcpy DtoH [sync]",507064629756,1305282,,,,,,,,,,4169764,3194531143
"Memcpy HtoD [sync]",507067515839,1226914,,,,,,,,,,4169764,3398578873
"Memcpy HtoD [sync]",507069112353,1219809,,,,,,,,,,4169764,3418374516
"matrixMulKernel(matrix, matrix, matrix)",507070407362,33458339,24,61,1,43,17,1,21,0,0,,
"Memcpy DtoH [sync]",507103900261,1304514,,,,,,,,,,4169764,3196411843
"Memcpy HtoD [sync]",507106772168,1244897,,,,,,,,,,4169764,3349485138
"Memcpy HtoD [sync]",507108387274,1219425,,,,,,,,,,4169764,3419450970
"matrixMulKernel(matrix, matrix, matrix)",507109824939,35391237,61,18,1,17,57,1,21,0,0,,
"Memcpy DtoH [sync]",507145267536,1317858,,,,,,,,,,4169764,3164046505
"Memcpy HtoD [sync]",507148238739,1197954,,,,,,,,,,4169764,3480737991
"Memcpy HtoD [sync]",507149780693,1147329,,,,,,,,,,4169764,3634322848
"matrixMulKernel(matrix, matrix, matrix)",507150990550,34574372,61,35,1,17,30,1,21,0,0,,
"Memcpy DtoH [sync]",507185599834,1243810,,,,,,,,,,4169764,3352412345
"Memcpy HtoD [sync]",507188389181,1179202,,,,,,,,,,4169764,3536089660
"Memcpy HtoD [sync]",507189906495,1145153,,,,,,,,,,4169764,3641228726
"matrixMulKernel(matrix, matrix, matrix)",507191110912,33236803,35,73,1,30,14,1,21,0,0,,
"Memcpy DtoH [sync]",507224382531,1217505,,,,,,,,,,4169764,3424843429
"Memcpy HtoD [sync]",507227151334,1243873,,,,,,,,,,4169764,3352242552
"Memcpy HtoD [sync]",507228738919,1145922,,,,,,,,,,4169764,3638785187
"matrixMulKernel(matrix, matrix, matrix)",507229947049,34694180,49,27,1,21,39,1,21,0,0,,
"Memcpy DtoH [sync]",507264675821,1214753,,,,,,,,,,4169764,3432602347
"Memcpy HtoD [sync]",507267443728,1178977,,,,,,,,,,4169764,3536764500
"Memcpy HtoD [sync]",507268960177,1144162,,,,,,,,,,4169764,3644382526
"matrixMulKernel(matrix, matrix, matrix)",507270164915,31090208,31,54,1,33,19,1,21,0,0,,
"Memcpy DtoH [sync]",507301290547,1210465,,,,,,,,,,4169764,3444762136
"Memcpy HtoD [sync]",507304040822,1178369,,,,,,,,,,4169764,3538589355
"Memcpy HtoD [sync]",507305561208,1146177,,,,,,,,,,4169764,3637975635
"matrixMulKernel(matrix, matrix, matrix)",507306768729,37221159,38,511,1,27,2,1,21,0,0,,
"Memcpy DtoH [sync]",507344024128,1211169,,,,,,,,,,4169764,3442759846
"Memcpy HtoD [sync]",507346771587,1198049,,,,,,,,,,4169764,3480461984
"Memcpy HtoD [sync]",507348306724,1141985,,,,,,,,,,4169764,3651329921
"matrixMulKernel(matrix, matrix, matrix)",507349508549,38512457,79,114,1,13,9,1,21,0,0,,
"Memcpy DtoH [sync]",507388055374,1214017,,,,,,,,,,4169764,3434683369
"Memcpy HtoD [sync]",507390807888,1196482,,,,,,,,,,4169764,3485020251
"Memcpy HtoD [sync]",507392339954,1144609,,,,,,,,,,4169764,3642959298
"matrixMulKernel(matrix, matrix, matrix)",507393548147,33460675,28,256,1,37,4,1,21,0,0,,
"Memcpy DtoH [sync]",507427043542,1217506,,,,,,,,,,4169764,3424840616
"Memcpy HtoD [sync]",507429798521,1179361,,,,,,,,,,4169764,3535612929
"Memcpy HtoD [sync]",507431313467,1162945,,,,,,,,,,4169764,3585521241
"matrixMulKernel(matrix, matrix, matrix)",507432538748,32419810,40,73,1,26,14,1,21,0,0,,
"Memcpy DtoH [sync]",507464992414,1210593,,,,,,,,,,4169764,3444397910
"Memcpy HtoD [sync]",507467756705,1180001,,,,,,,,,,4169764,3533695310
"Memcpy HtoD [sync]",507469280450,1143202,,,,,,,,,,4169764,3647442884
"matrixMulKernel(matrix, matrix, matrix)",507470491012,44581166,114,18,1,9,57,1,21,0,0,,
"Memcpy DtoH [sync]",507515105906,1220481,,,,,,,,,,4169764,3416492350
"Memcpy HtoD [sync]",507517868053,1178433,,,,,,,,,,4169764,3538397176
"Memcpy HtoD [sync]",507519384183,1165665,,,,,,,,,,4169764,3577154671
"matrixMulKernel(matrix, matrix, matrix)",507520614424,40883019,128,35,1,8,30,1,21,0,0,,
"Memcpy DtoH [sync]",507561530947,1213537,,,,,,,,,,4169764,3436041917
"Memcpy HtoD [sync]",507564300517,1178722,,,,,,,,,,4169764,3537529629
"Memcpy HtoD [sync]",507565819495,1143649,,,,,,,,,,4169764,3646017265
"matrixMulKernel(matrix, matrix, matrix)",507567024392,39955594,93,33,1,11,31,1,21,0,0,,
"Memcpy DtoH [sync]",507607019730,1219201,,,,,,,,,,4169764,3420079215
"Memcpy HtoD [sync]",507609779157,1181473,,,,,,,,,,4169764,3529292671
"Memcpy HtoD [sync]",507611297015,1163169,,,,,,,,,,4169764,3584830751
"matrixMulKernel(matrix, matrix, matrix)",507612518040,42257292,103,24,1,10,43,1,21,0,0,,
"Memcpy DtoH [sync]",507654809796,1214145,,,,,,,,,,4169764,3434321271
"Memcpy HtoD [sync]",507657561959,1179105,,,,,,,,,,4169764,3536380559
"Memcpy HtoD [sync]",507659080552,1166626,,,,,,,,,,4169764,3574208015
"matrixMulKernel(matrix, matrix, matrix)",507660306346,33385954,27,93,1,39,11,1,21,0,0,,
"Memcpy DtoH [sync]",507693725997,1215777,,,,,,,,,,4169764,3429711205
"Memcpy HtoD [sync]",507696495823,1180770,,,,,,,,,,4169764,3531393920
"Memcpy HtoD [sync]",507698014129,1144001,,,,,,,,,,4169764,3644895415
"matrixMulKernel(matrix, matrix, matrix)",507699232594,31887426,52,93,1,20,11,1,21,0,0,,
"Memcpy DtoH [sync]",507731153748,1218273,,,,,,,,,,4169764,3422684406
"Memcpy HtoD [sync]",507733914422,1182210,,,,,,,,,,4169764,3527092479
"Memcpy HtoD [sync]",507735455704,1143585,,,,,,,,,,4169764,3646221312
"matrixMulKernel(matrix, matrix, matrix)",507736663897,28991007,22,146,1,48,7,1,21,0,0,,
"Memcpy DtoH [sync]",507765689560,1215681,,,,,,,,,,4169764,3429982042
"Memcpy HtoD [sync]",507768478746,1183234,,,,,,,,,,4169764,3524040046
"Memcpy HtoD [sync]",507770001916,1144417,,,,,,,,,,4169764,3643570481
"matrixMulKernel(matrix, matrix, matrix)",507771207357,32066434,24,52,1,44,20,1,21,0,0,,
"Memcpy DtoH [sync]",507803312959,1220801,,,,,,,,,,4169764,3415596808
"Memcpy HtoD [sync]",507806073282,1181313,,,,,,,,,,4169764,3529770687
"Memcpy HtoD [sync]",507807613379,1145890,,,,,,,,,,4169764,3638886804
"matrixMulKernel(matrix, matrix, matrix)",507808824709,52310774,103,205,1,10,5,1,21,0,0,,
"Memcpy DtoH [sync]",507861168987,1214721,,,,,,,,,,4169764,3432692774
"Memcpy HtoD [sync]",507863944286,1180417,,,,,,,,,,4169764,3532449973
"Memcpy HtoD [sync]",507865462912,1144289,,,,,,,,,,4169764,3643978050
"matrixMulKernel(matrix, matrix, matrix)",507866666241,100990281,341,103,1,3,10,1,21,0,0,,
"Memcpy DtoH [sync]",507967692522,1214082,,,,,,,,,,4169764,3434499481
"Memcpy HtoD [sync]",507970458845,1203969,,,,,,,,,,4169764,3463348308
"Memcpy HtoD [sync]",507971999391,1143937,,,,,,,,,,4169764,3645099336
"matrixMulKernel(matrix, matrix, matrix)",507973204608,69274697,256,20,1,4,52,1,21,0,0,,
"Memcpy DtoH [sync]",508042514505,1220033,,,,,,,,,,4169764,3417746897
"Memcpy HtoD [sync]",508045266348,1181377,,,,,,,,,,4169764,3529579465
"Memcpy HtoD [sync]",508046787597,1165441,,,,,,,,,,4169764,3577842207
"matrixMulKernel(matrix, matrix, matrix)",508048011023,32672866,47,93,1,22,11,1,21,0,0,,
"Memcpy DtoH [sync]",508080717137,1218177,,,,,,,,,,4169764,3422954135
"Memcpy HtoD [sync]",508083490644,1179265,,,,,,,,,,4169764,3535900751
"Memcpy HtoD [sync]",508085012405,1144162,,,,,,,,,,4169764,3644382526
"matrixMulKernel(matrix, matrix, matrix)",508086225303,35322021,61,20,1,17,52,1,21,0,0,,
"Memcpy DtoH [sync]",508121581212,1217665,,,,,,,,,,4169764,3424393408
"Memcpy HtoD [sync]",508124364863,1181633,,,,,,,,,,4169764,3528814784
"Memcpy HtoD [sync]",508125884672,1143425,,,,,,,,,,4169764,3646731530
"matrixMulKernel(matrix, matrix, matrix)",508127089121,35158309,57,128,1,18,8,1,21,0,0,,
"Memcpy DtoH [sync]",508162282150,1215074,,,,,,,,,,4169764,3431695518
"Memcpy HtoD [sync]",508165037993,1179362,,,,,,,,,,4169764,3535609931
"Memcpy HtoD [sync]",508166555083,1164321,,,,,,,,,,4169764,3581283855
"matrixMulKernel(matrix, matrix, matrix)",508167780172,108446930,171,341,1,6,3,1,21,0,0,,
"Memcpy DtoH [sync]",508276261854,1218113,,,,,,,,,,4169764,3423133978
"Memcpy HtoD [sync]",508279015681,1196769,,,,,,,,,,4169764,3484184500
"Memcpy HtoD [sync]",508280553538,1146018,,,,,,,,,,4169764,3638480372
"matrixMulKernel(matrix, matrix, matrix)",508281763652,40470506,79,103,1,13,10,1,21,0,0,,
"Memcpy DtoH [sync]",508322269454,1213377,,,,,,,,,,4169764,3436495005
"Memcpy HtoD [sync]",508325030545,1183393,,,,,,,,,,4169764,3523566558
"Memcpy HtoD [sync]",508326556563,1167969,,,,,,,,,,4169764,3570098178
"matrixMulKernel(matrix, matrix, matrix)",508327787444,32030050,33,32,1,31,32,1,21,0,0,,
"Memcpy DtoH [sync]",508359851382,1214657,,,,,,,,,,4169764,3432873642
"Memcpy HtoD [sync]",508362604792,1199074,,,,,,,,,,4169764,3477486793
"Memcpy HtoD [sync]",508364140538,1144513,,,,,,,,,,4169764,3643264864
"matrixMulKernel(matrix, matrix, matrix)",508365347259,35526790,49,73,1,21,14,1,21,0,0,,
"Memcpy DtoH [sync]",508400907777,1221601,,,,,,,,,,4169764,3413360008
"Memcpy HtoD [sync]",508403700324,1193473,,,,,,,,,,4169764,3493806730
"Memcpy HtoD [sync]",508405238405,1153537,,,,,,,,,,4169764,3614763982
"matrixMulKernel(matrix, matrix, matrix)",508406454758,354071220,205,1021,1,5,1,1,21,0,0,,
"Memcpy DtoH [sync]",508760564474,1217121,,,,,,,,,,4169764,3425923963
"Memcpy HtoD [sync]",508763332317,1196897,,,,,,,,,,4169764,3483811890
"Memcpy HtoD [sync]",508764870654,1146530,,,,,,,,,,4169764,3636855555
"matrixMulKernel(matrix, matrix, matrix)",508766076480,32110689,22,146,1,47,7,1,21,0,0,,
"Memcpy DtoH [sync]",508798221729,1212706,,,,,,,,,,4169764,3438396445
"Memcpy HtoD [sync]",508800975780,1179873,,,,,,,,,,4169764,3534078667
"Memcpy HtoD [sync]",508802498342,1166817,,,,,,,,,,4169764,3573622941
"matrixMulKernel(matrix, matrix, matrix)",508803740263,40225002,93,41,1,11,25,1,21,0,0,,
"Memcpy DtoH [sync]",508843998161,1217442,,,,,,,,,,4169764,3425020658
"Memcpy HtoD [sync]",508846749492,1201601,,,,,,,,,,4169764,3470173543
"Memcpy HtoD [sync]",508848287990,1146817,,,,,,,,,,4169764,3635945403
"matrixMulKernel(matrix, matrix, matrix)",508849497431,30821728,29,73,1,36,14,1,21,0,0,,
"Memcpy DtoH [sync]",508880353015,1213666,,,,,,,,,,4169764,3435676701
"Memcpy HtoD [sync]",508883112858,1198626,,,,,,,,,,4169764,3478786543
"Memcpy HtoD [sync]",508884653180,1146849,,,,,,,,,,4169764,3635843951
"matrixMulKernel(matrix, matrix, matrix)",508885860157,37738760,86,18,1,12,57,1,21,0,0,,
"Memcpy DtoH [sync]",508923639013,1216865,,,,,,,,,,4169764,3426644697
"Memcpy HtoD [sync]",508926385736,1201793,,,,,,,,,,4169764,3469619144
"Memcpy HtoD [sync]",508927932393,1144770,,,,,,,,,,4169764,3642446954
"matrixMulKernel(matrix, matrix, matrix)",508929140843,29911359,43,37,1,24,28,1,21,0,0,,
"Memcpy DtoH [sync]",508959085610,1221505,,,,,,,,,,4169764,3413628270
"Memcpy HtoD [sync]",508961845709,1180705,,,,,,,,,,4169764,3531588330
"Memcpy HtoD [sync]",508963365167,1162945,,,,,,,,,,4169764,3585521241
"matrixMulKernel(matrix, matrix, matrix)",508964590704,32200674,23,49,1,45,21,1,21,0,0,,
"Memcpy DtoH [sync]",508996825810,1218721,,,,,,,,,,4169764,3421426232
"Memcpy HtoD [sync]",508999599285,1239361,,,,,,,,,,4169764,3364446678
"Memcpy HtoD [sync]",509001177718,1142529,,,,,,,,,,4169764,3649591388
"matrixMulKernel(matrix, matrix, matrix)",509002389719,25738459,16,256,1,64,4,1,21,0,0,,
"Memcpy DtoH [sync]",509028161138,1216994,,,,,,,,,,4169764,3426281477
"Memcpy HtoD [sync]",509030920053,1222242,,,,,,,,,,4169764,3411569885
"Memcpy HtoD [sync]",509032482103,1145153,,,,,,,,,,4169764,3641228726
"matrixMulKernel(matrix, matrix, matrix)",509033692088,31506497,27,79,1,39,13,1,21,0,0,,
"Memcpy DtoH [sync]",509065232281,1218626,,,,,,,,,,4169764,3421692955
"Memcpy HtoD [sync]",509067994204,1182113,,,,,,,,,,4169764,3527381900
"Memcpy HtoD [sync]",509069514974,1143201,,,,,,,,,,4169764,3647446074
"matrixMulKernel(matrix, matrix, matrix)",509070719167,39403433,79,171,1,13,6,1,21,0,0,,
"Memcpy DtoH [sync]",509110156040,1218018,,,,,,,,,,4169764,3423400967
"Memcpy HtoD [sync]",509112923915,1182210,,,,,,,,,,4169764,3527092479
"Memcpy HtoD [sync]",509114446413,1165537,,,,,,,,,,4169764,3577547516
"matrixMulKernel(matrix, matrix, matrix)",509115675118,33444195,54,57,1,19,18,1,21,0,0,,
"Memcpy DtoH [sync]",509149153361,1219618,,,,,,,,,,4169764,3418909855
"Memcpy HtoD [sync]",509151918964,1182786,,,,,,,,,,4169764,3525374835
"Memcpy HtoD [sync]",509153444086,1146401,,,,,,,,,,4169764,3637264796
"matrixMulKernel(matrix, matrix, matrix)",509154653687,428592322,1021,28,1,1,37,1,21,0,0,,
"Memcpy DtoH [sync]",509583282681,1217569,,,,,,,,,,4169764,3424663407
"Memcpy HtoD [sync]",509586067068,1182817,,,,,,,,,,4169764,3525282440
"Memcpy HtoD [sync]",509587606685,1146977,,,,,,,,,,4169764,3635438199
"matrixMulKernel(matrix, matrix, matrix)",509588818462,53449273,146,69,1,7,15,1,21,0,0,,
"Memcpy DtoH [sync]",509642300695,1217441,,,,,,,,,,4169764,3425023471
"Memcpy HtoD [sync]",509645066809,1182562,,,,,,,,,,4169764,3526042609
"Memcpy HtoD [sync]",509646587451,1166657,,,,,,,,,,4169764,3574113042
"matrixMulKernel(matrix, matrix, matrix)",509647812188,40394155,93,54,1,11,19,1,21,0,0,,
"Memcpy DtoH [sync]",509688240583,1219201,,,,,,,,,,4169764,3420079215
"Memcpy HtoD [sync]",509691003946,1198945,,,,,,,,,,4169764,3477860952
"Memcpy HtoD [sync]",509692540555,1142273,,,,,,,,,,4169764,3650409315
"matrixMulKernel(matrix, matrix, matrix)",509693750157,50607541,146,31,1,7,34,1,21,0,0,,
"Memcpy DtoH [sync]",509744392226,1220289,,,,,,,,,,4169764,3417029900
"Memcpy HtoD [sync]",509747152645,1199809,,,,,,,,,,4169764,3475356494
"Memcpy HtoD [sync]",509748691174,1143617,,,,,,,,,,4169764,3646119286
"matrixMulKernel(matrix, matrix, matrix)",509749894343,31911714,21,57,1,49,18,1,21,0,0,,
"Memcpy DtoH [sync]",509781839561,1220833,,,,,,,,,,4169764,3415507280
"Memcpy HtoD [sync]",509784612876,1179265,,,,,,,,,,4169764,3535900751
"Memcpy HtoD [sync]",509786137197,1145922,,,,,,,,,,4169764,3638785187
"matrixMulKernel(matrix, matrix, matrix)",509787357743,31930433,49,171,1,21,6,1,21,0,0,,
"Memcpy DtoH [sync]",509819323824,1222657,,,,,,,,,,4169764,3410411914
"Memcpy HtoD [sync]",509822087635,1182913,,,,,,,,,,4169764,3524996343
"Memcpy HtoD [sync]",509823627957,1143841,,,,,,,,,,4169764,3645405261
"matrixMulKernel(matrix, matrix, matrix)",509824836246,39424617,93,26,1,11,40,1,21,0,0,,
"Memcpy DtoH [sync]",509864295071,1218242,,,,,,,,,,4169764,3422771501
"Memcpy HtoD [sync]",509867063202,1200258,,,,,,,,,,4169764,3474056411
"Memcpy HtoD [sync]",509868604324,1144385,,,,,,,,,,4169764,3643672365
"matrixMulKernel(matrix, matrix, matrix)",509869814437,140997812,511,36,1,2,29,1,21,0,0,,
"Memcpy DtoH [sync]",510010846393,1223201,,,,,,,,,,4169764,3408895185
"Memcpy HtoD [sync]",510013607132,1183393,,,,,,,,,,4169764,3523566558
"Memcpy HtoD [sync]",510015131422,1167073,,,,,,,,,,4169764,3572839059
"matrixMulKernel(matrix, matrix, matrix)",510016359775,28927262,64,18,1,16,57,1,21,0,0,,
"Memcpy DtoH [sync]",510045319549,1221633,,,,,,,,,,4169764,3413270597
"Memcpy HtoD [sync]",510048084064,1181697,,,,,,,,,,4169764,3528623665
"Memcpy HtoD [sync]",510049606946,1142881,,,,,,,,,,4169764,3648467338
"matrixMulKernel(matrix, matrix, matrix)",510050809251,87373180,171,256,1,6,4,1,21,0,0,,
"Memcpy DtoH [sync]",510138217439,1215617,,,,,,,,,,4169764,3430162625
"Memcpy HtoD [sync]",510140975842,1181153,,,,,,,,,,4169764,3530248833
"Memcpy HtoD [sync]",510142496387,1167873,,,,,,,,,,4169764,3570391643
"matrixMulKernel(matrix, matrix, matrix)",510143724964,355734933,1021,23,1,1,45,1,21,0,0,,
"Memcpy DtoH [sync]",510499495226,1217665,,,,,,,,,,4169764,3424393408
"Memcpy HtoD [sync]",510502264572,1179234,,,,,,,,,,4169764,3535993704
"Memcpy HtoD [sync]",510503805854,1142433,,,,,,,,,,4169764,3649898068
"matrixMulKernel(matrix, matrix, matrix)",510505015487,33027363,17,86,1,63,12,1,21,0,0,,
"Memcpy DtoH [sync]",510538076354,1228769,,,,,,,,,,4169764,3393448239
"Memcpy HtoD [sync]",510540864357,1182241,,,,,,,,,,4169764,3526999994
"Memcpy HtoD [sync]",510542389031,1145729,,,,,,,,,,4169764,3639398147
"matrixMulKernel(matrix, matrix, matrix)",510543618280,36722502,17,205,1,63,5,1,21,0,0,,
"Memcpy DtoH [sync]",510580373774,1218210,,,,,,,,,,4169764,3422861411
"Memcpy HtoD [sync]",510583140945,1198945,,,,,,,,,,4169764,3477860952
"Memcpy HtoD [sync]",510584677619,1145697,,,,,,,,,,4169764,3639499797
"matrixMulKernel(matrix, matrix, matrix)",510585884948,28262526,64,26,1,16,40,1,21,0,0,,
"Memcpy DtoH [sync]",510614182034,1216129,,,,,,,,,,4169764,3428718499
"Memcpy HtoD [sync]",510616958357,1181441,,,,,,,,,,4169764,3529388263
"Memcpy HtoD [sync]",510618477238,1169698,,,,,,,,,,4169764,3564821005
"matrixMulKernel(matrix, matrix, matrix)",510619706776,33394755,45,114,1,23,9,1,21,0,0,,
"Memcpy DtoH [sync]",510653135483,1218177,,,,,,,,,,4169764,3422954135
"Memcpy HtoD [sync]",510655914494,1183809,,,,,,,,,,4169764,3522328348
"Memcpy HtoD [sync]",510657440479,1157505,,,,,,,,,,4169764,3602372343
"matrixMulKernel(matrix, matrix, matrix)",510658663840,32117410,20,54,1,52,19,1,21,0,0,,
"Memcpy DtoH [sync]",510690816194,1226401,,,,,,,,,,4169764,3400000489
"Memcpy HtoD [sync]",510693583781,1182369,,,,,,,,,,4169764,3526618170
"Memcpy HtoD [sync]",510695106215,1170433,,,,,,,,,,4169764,3562582394
"matrixMulKernel(matrix, matrix, matrix)",510696338536,40026282,79,25,1,13,42,1,21,0,0,,
"Memcpy DtoH [sync]",510736398514,1219265,,,,,,,,,,4169764,3419899693
"Memcpy HtoD [sync]",510739155477,1194881,,,,,,,,,,4169764,3489689768
"Memcpy HtoD [sync]",510740690998,1155042,,,,,,,,,,4169764,3610054006
"matrixMulKernel(matrix, matrix, matrix)",510741906168,32291714,25,54,1,42,19,1,21,0,0,,
"Memcpy DtoH [sync]",510774231642,1214849,,,,,,,,,,4169764,3432331096
"Memcpy HtoD [sync]",510776996797,1179873,,,,,,,,,,4169764,3534078667
"Memcpy HtoD [sync]",510778520574,1168129,,,,,,,,,,4169764,3569609178
"matrixMulKernel(matrix, matrix, matrix)",510779753407,32654211,23,64,1,45,16,1,21,0,0,,
"Memcpy DtoH [sync]",510812441634,1221441,,,,,,,,,,4169764,3413807134
"Memcpy HtoD [sync]",510815202405,1196705,,,,,,,,,,4169764,3484370834
"Memcpy HtoD [sync]",510816736518,1143169,,,,,,,,,,4169764,3647548175
"matrixMulKernel(matrix, matrix, matrix)",510817942151,95128356,341,23,1,3,45,1,21,0,0,,
"Memcpy DtoH [sync]",510913104651,1218594,,,,,,,,,,4169764,3421782808
"Memcpy HtoD [sync]",510915877262,1182945,,,,,,,,,,4169764,3524900988
"Memcpy HtoD [sync]",510917400560,1147841,,,,,,,,,,4169764,3632701741
"matrixMulKernel(matrix, matrix, matrix)",510918611153,33219715,18,1021,1,60,1,1,21,0,0,,
"Memcpy DtoH [sync]",510951864660,1217217,,,,,,,,,,4169764,3425653765
"Memcpy HtoD [sync]",510954623735,1198625,,,,,,,,,,4169764,3478789446
"Memcpy HtoD [sync]",510956165112,1146946,,,,,,,,,,4169764,3635536459
"matrixMulKernel(matrix, matrix, matrix)",510957374618,66619206,205,28,1,5,37,1,21,0,0,,
"Memcpy DtoH [sync]",511024029472,1222881,,,,,,,,,,4169764,3409787215
"Memcpy HtoD [sync]",511026791395,1201505,,,,,,,,,,4169764,3470450809
"Memcpy HtoD [sync]",511028331556,1151457,,,,,,,,,,4169764,3621293717
"matrixMulKernel(matrix, matrix, matrix)",511029541861,50342645,146,19,1,7,54,1,21,0,0,,
"Memcpy DtoH [sync]",511079917882,1218786,,,,,,,,,,4169764,3421243762
"Memcpy HtoD [sync]",511082677885,1201153,,,,,,,,,,4169764,3471467831
"Memcpy HtoD [sync]",511084215391,1145953,,,,,,,,,,4169764,3638686752
"matrixMulKernel(matrix, matrix, matrix)",511085418496,69010728,256,45,1,4,23,1,21,0,0,,
"Memcpy DtoH [sync]",511154465256,1225858,,,,,,,,,,4169764,3401506536
"Memcpy HtoD [sync]",511157229323,1182274,,,,,,,,,,4169764,3526901547
"Memcpy HtoD [sync]",511158751629,1165089,,,,,,,,,,4169764,3578923155
"matrixMulKernel(matrix, matrix, matrix)",511159977678,37461255,86,23,1,12,45,1,21,0,0,,
"Memcpy DtoH [sync]",511197471734,1220737,,,,,,,,,,4169764,3415775879
"Memcpy HtoD [sync]",511200243608,1184354,,,,,,,,,,4169764,3520707491
"Memcpy HtoD [sync]",511201766842,1147233,,,,,,,,,,4169764,3634626967
"matrixMulKernel(matrix, matrix, matrix)",511202972603,36798119,52,205,1,20,5,1,21,0,0,,
"Memcpy DtoH [sync]",511239804354,1225025,,,,,,,,,,4169764,3403819513
"Memcpy HtoD [sync]",511242581861,1199841,,,,,,,,,,4169764,3475263805
"Memcpy HtoD [sync]",511244128070,1147970,,,,,,,,,,4169764,3632293526
"matrixMulKernel(matrix, matrix, matrix)",511245340680,33528227,45,33,1,23,31,1,21,0,0,,
"Memcpy DtoH [sync]",511278902571,1228065,,,,,,,,,,4169764,3395393566
"Memcpy HtoD [sync]",511281673966,1181793,,,,,,,,,,4169764,3528337026
"Memcpy HtoD [sync]",511283197327,1167810,,,,,,,,,,4169764,3570584256
"matrixMulKernel(matrix, matrix, matrix)",511284426321,38296488,19,341,1,55,3,1,21,0,0,,
"Memcpy DtoH [sync]",511322756377,1241793,,,,,,,,,,4169764,3357857549
"Memcpy HtoD [sync]",511325573564,1183425,,,,,,,,,,4169764,3523471280
"Memcpy HtoD [sync]",511327098621,1165858,,,,,,,,,,4169764,3576562497
"matrixMulKernel(matrix, matrix, matrix)",511328326399,43919246,93,114,1,11,9,1,21,0,0,,
"Memcpy DtoH [sync]",511372279117,1222433,,,,,,,,,,4169764,3411036842
"Memcpy HtoD [sync]",511375049328,1199361,,,,,,,,,,4169764,3476654651
