Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec)
"Memcpy HtoD [sync]",1728042353929,494857,,,,,,,,,,4169764,8426199892
"Memcpy HtoD [sync]",1728042948718,473226,,,,,,,,,,4169764,8811358632
"matrixMulKernel(matrix, matrix, matrix)",1728043431128,133220269,18,64,1,58,16,1,21,0,0,,
"Memcpy DtoH [sync]",1728176669733,542247,,,,,,,,,,4169764,7689787126
"Memcpy HtoD [sync]",1728177849935,471946,,,,,,,,,,4169764,8835256575
"Memcpy HtoD [sync]",1728178421876,472971,,,,,,,,,,4169764,8816109232
"matrixMulKernel(matrix, matrix, matrix)",1728178903870,142045434,57,19,1,18,55,1,21,0,0,,
"Memcpy DtoH [sync]",1728320969111,542984,,,,,,,,,,4169764,7679349667
"Memcpy HtoD [sync]",1728322147233,472555,,,,,,,,,,4169764,8823870237
"Memcpy HtoD [sync]",1728322720743,474666,,,,,,,,,,4169764,8784627506
"matrixMulKernel(matrix, matrix, matrix)",1728323206929,139332246,47,35,1,22,30,1,21,0,0,,
"Memcpy DtoH [sync]",1728462559558,544967,,,,,,,,,,4169764,7651406415
"Memcpy HtoD [sync]",1728463747216,476490,,,,,,,,,,4169764,8751000020
"Memcpy HtoD [sync]",1728464326389,486698,,,,,,,,,,4169764,8567456615
"matrixMulKernel(matrix, matrix, matrix)",1728464826430,141699818,54,31,1,19,33,1,21,0,0,,
"Memcpy DtoH [sync]",1728606545831,545223,,,,,,,,,,4169764,7647813830
"Memcpy HtoD [sync]",1728607764975,499593,,,,,,,,,,4169764,8346321906
"Memcpy HtoD [sync]",1728608373364,501097,,,,,,,,,,4169764,8321271131
"matrixMulKernel(matrix, matrix, matrix)",1728608886684,152729617,73,37,1,14,28,1,21,0,0,,
"Memcpy DtoH [sync]",1728761636492,546567,,,,,,,,,,4169764,7629007971
"Memcpy HtoD [sync]",1728762829429,486090,,,,,,,,,,4169764,8578172766
"Memcpy HtoD [sync]",1728763420538,492394,,,,,,,,,,4169764,8468348517
"matrixMulKernel(matrix, matrix, matrix)",1728763927523,533594103,79,1021,1,13,1,1,21,0,0,,
"Memcpy DtoH [sync]",1729297561272,568070,,,,,,,,,,4169764,7340229197
"Memcpy HtoD [sync]",1729298888603,530504,,,,,,,,,,4169764,7860004825
"Memcpy HtoD [sync]",1729299538590,515912,,,,,,,,,,4169764,8082316364
"matrixMulKernel(matrix, matrix, matrix)",1729300076677,990906481,1021,18,1,1,59,1,21,0,0,,
"Memcpy DtoH [sync]",1730291006165,547175,,,,,,,,,,4169764,7620530908
"Memcpy HtoD [sync]",1730292236605,503369,,,,,,,,,,4169764,8283712346
"Memcpy HtoD [sync]",1730292849697,502857,,,,,,,,,,4169764,8292146673
"matrixMulKernel(matrix, matrix, matrix)",1730293368841,135144662,27,86,1,39,12,1,21,0,0,,
"Memcpy DtoH [sync]",1730428533950,547591,,,,,,,,,,4169764,7614741659
"Memcpy HtoD [sync]",1730429730503,486794,,,,,,,,,,4169764,8565767039
"Memcpy HtoD [sync]",1730430322444,483434,,,,,,,,,,4169764,8625301488
"matrixMulKernel(matrix, matrix, matrix)",1730430821301,138373186,36,31,1,29,34,1,21,0,0,,
"Memcpy DtoH [sync]",1730569218422,547175,,,,,,,,,,4169764,7620530908
"Memcpy HtoD [sync]",1730570407136,486666,,,,,,,,,,4169764,8568019956
"Memcpy HtoD [sync]",1730570998181,486058,,,,,,,,,,4169764,8578737516
"matrixMulKernel(matrix, matrix, matrix)",1730571502862,133394822,29,256,1,36,4,1,21,0,0,,
"Memcpy DtoH [sync]",1730704915891,546567,,,,,,,,,,4169764,7629007971
"Memcpy HtoD [sync]",1730706119484,481738,,,,,,,,,,4169764,8655667603
"Memcpy HtoD [sync]",1730706704897,482858,,,,,,,,,,4169764,8635590587
"matrixMulKernel(matrix, matrix, matrix)",1730707199722,146190620,61,28,1,17,37,1,21,0,0,,
"Memcpy DtoH [sync]",1730853410278,544007,,,,,,,,,,4169764,7664908723
"Memcpy HtoD [sync]",1730854597327,482922,,,,,,,,,,4169764,8634446142
"Memcpy HtoD [sync]",1730855184340,486858,,,,,,,,,,4169764,8564641024
"matrixMulKernel(matrix, matrix, matrix)",1730855685341,166148363,79,31,1,13,34,1,21,0,0,,
"Memcpy DtoH [sync]",1731021852839,545511,,,,,,,,,,4169764,7643776202
"Memcpy HtoD [sync]",1731023052944,478314,,,,,,,,,,4169764,8717629005
"Memcpy HtoD [sync]",1731023631510,475786,,,,,,,,,,4169764,8763948497
"matrixMulKernel(matrix, matrix, matrix)",1731024116319,137378736,38,31,1,27,34,1,21,0,0,,
"Memcpy DtoH [sync]",1731161514158,543655,,,,,,,,,,4169764,7669871517
"Memcpy HtoD [sync]",1731162694008,482058,,,,,,,,,,4169764,8649921793
"Memcpy HtoD [sync]",1731163279773,493226,,,,,,,,,,4169764,8454063654
"matrixMulKernel(matrix, matrix, matrix)",1731163787718,134268254,35,61,1,30,17,1,21,0,0,,
"Memcpy DtoH [sync]",1731298075587,548263,,,,,,,,,,4169764,7605408353
"Memcpy HtoD [sync]",1731299271500,488490,,,,,,,,,,4169764,8536027349
"Memcpy HtoD [sync]",1731299864497,488426,,,,,,,,,,4169764,8537145852
"matrixMulKernel(matrix, matrix, matrix)",1731300365274,149185619,54,24,1,19,44,1,21,0,0,,
"Memcpy DtoH [sync]",1731449580716,548263,,,,,,,,,,4169764,7605408353
"Memcpy HtoD [sync]",1731450808788,513320,,,,,,,,,,4169764,8123127873
"Memcpy HtoD [sync]",1731451461750,508105,,,,,,,,,,4169764,8206500624
"matrixMulKernel(matrix, matrix, matrix)",1731452023772,129411868,24,205,1,44,5,1,21,0,0,,
"Memcpy DtoH [sync]",1731581454647,547463,,,,,,,,,,4169764,7616522029
"Memcpy HtoD [sync]",1731582689919,568038,,,,,,,,,,4169764,7340642703
"Memcpy HtoD [sync]",1731583382655,556327,,,,,,,,,,4169764,7495167410
"matrixMulKernel(matrix, matrix, matrix)",1731583975812,141691754,47,24,1,22,44,1,21,0,0,,
"Memcpy DtoH [sync]",1731725691117,555047,,,,,,,,,,4169764,7512452098
"Memcpy HtoD [sync]",1731726928596,537448,,,,,,,,,,4169764,7758451050
"Memcpy HtoD [sync]",1731727588022,530280,,,,,,,,,,4169764,7863325035
"matrixMulKernel(matrix, matrix, matrix)",1731728134973,130908536,35,57,1,30,18,1,21,0,0,,
"Memcpy DtoH [sync]",1731859063316,547015,,,,,,,,,,4169764,7622759887
"Memcpy HtoD [sync]",1731860264061,495305,,,,,,,,,,4169764,8418578451
"Memcpy HtoD [sync]",1731860865506,491145,,,,,,,,,,4169764,8489883842
"matrixMulKernel(matrix, matrix, matrix)",1731861368874,153364852,45,146,1,23,7,1,21,0,0,,
"Memcpy DtoH [sync]",1732014753533,548839,,,,,,,,,,4169764,7597426567
"Memcpy HtoD [sync]",1732015958918,503017,,,,,,,,,,4169764,8289509102
"Memcpy HtoD [sync]",1732016571562,505033,,,,,,,,,,4169764,8256418887
"matrixMulKernel(matrix, matrix, matrix)",1732017091378,174545131,103,18,1,10,58,1,21,0,0,,
"Memcpy DtoH [sync]",1732191655580,549287,,,,,,,,,,4169764,7591230085
"Memcpy HtoD [sync]",1732192849669,486634,,,,,,,,,,4169764,8568583370
"Memcpy HtoD [sync]",1732193440394,484874,,,,,,,,,,4169764,8599685691
"matrixMulKernel(matrix, matrix, matrix)",1732193937203,171966305,103,20,1,10,53,1,21,0,0,,
"Memcpy DtoH [sync]",1732365924531,543847,,,,,,,,,,4169764,7667163742
"Memcpy HtoD [sync]",1732367114313,501353,,,,,,,,,,4169764,8317022138
"Memcpy HtoD [sync]",1732367723181,494858,,,,,,,,,,4169764,8426182864
"matrixMulKernel(matrix, matrix, matrix)",1732368233846,129495704,41,341,1,25,3,1,21,0,0,,
"Memcpy DtoH [sync]",1732497750189,544903,,,,,,,,,,4169764,7652305089
"Memcpy HtoD [sync]",1732498959926,482570,,,,,,,,,,4169764,8640744347
"Memcpy HtoD [sync]",1732499547195,486090,,,,,,,,,,4169764,8578172766
"matrixMulKernel(matrix, matrix, matrix)",1732500045540,223357264,27,1021,1,38,1,1,21,0,0,,
"Memcpy DtoH [sync]",1732723424947,546631,,,,,,,,,,4169764,7628114761
"Memcpy HtoD [sync]",1732724629660,481706,,,,,,,,,,4169764,8656242604
"Memcpy HtoD [sync]",1732725216065,485770,,,,,,,,,,4169764,8583823620
"matrixMulKernel(matrix, matrix, matrix)",1732725712267,182058354,114,19,1,9,56,1,21,0,0,,
"Memcpy DtoH [sync]",1732907789180,545607,,,,,,,,,,4169764,7642431273
"Memcpy HtoD [sync]",1732908989573,476106,,,,,,,,,,4169764,8758058079
"Memcpy HtoD [sync]",1732909567403,477482,,,,,,,,,,4169764,8732819247
"matrixMulKernel(matrix, matrix, matrix)",1732910059892,135811544,45,45,1,23,23,1,21,0,0,,
"Memcpy DtoH [sync]",1733045889291,542599,,,,,,,,,,4169764,7684798534
"Memcpy HtoD [sync]",1733047065749,481066,,,,,,,,,,4169764,8667758685
"Memcpy HtoD [sync]",1733047648506,476778,,,,,,,,,,4169764,8745713938
"matrixMulKernel(matrix, matrix, matrix)",1733048131524,498789136,511,19,1,2,54,1,21,0,0,,
"Memcpy DtoH [sync]",1733546942899,544583,,,,,,,,,,4169764,7656801626
"Memcpy HtoD [sync]",1733548136125,488041,,,,,,,,,,4169764,8543880534
"Memcpy HtoD [sync]",1733548729794,494121,,,,,,,,,,4169764,8438750832
"matrixMulKernel(matrix, matrix, matrix)",1733549237130,112649788,64,205,1,16,5,1,21,0,0,,
"Memcpy DtoH [sync]",1733661905573,541863,,,,,,,,,,4169764,7695236618
"Memcpy HtoD [sync]",1733663085647,485866,,,,,,,,,,4169764,8582127582
"Memcpy HtoD [sync]",1733663675572,481610,,,,,,,,,,4169764,8657968065
"matrixMulKernel(matrix, matrix, matrix)",1733664168125,181798111,114,27,1,9,38,1,21,0,0,,
"Memcpy DtoH [sync]",1733845986491,545607,,,,,,,,,,4169764,7642431273
"Memcpy HtoD [sync]",1733847173988,485162,,,,,,,,,,4169764,8594580779
"Memcpy HtoD [sync]",1733847762697,483370,,,,,,,,,,4169764,8626443511
"matrixMulKernel(matrix, matrix, matrix)",1733848257619,172166167,93,57,1,11,18,1,21,0,0,,
"Memcpy DtoH [sync]",1734020455593,553382,,,,,,,,,,4169764,7535055350
"Memcpy HtoD [sync]",1734021695632,518216,,,,,,,,,,4169764,8046382203
"Memcpy HtoD [sync]",1734022326195,518728,,,,,,,,,,4169764,8038440184
"matrixMulKernel(matrix, matrix, matrix)",1734022863066,136285154,33,49,1,31,21,1,21,0,0,,
"Memcpy DtoH [sync]",1734159167003,547239,,,,,,,,,,4169764,7619639682
"Memcpy HtoD [sync]",1734160360293,487593,,,,,,,,,,4169764,8551730644
"Memcpy HtoD [sync]",1734160952777,485386,,,,,,,,,,4169764,8590614480
"matrixMulKernel(matrix, matrix, matrix)",1734161452083,216548551,171,49,1,6,21,1,21,0,0,,
"Memcpy DtoH [sync]",1734378020537,545831,,,,,,,,,,4169764,7639294946
"Memcpy HtoD [sync]",1734379205187,496329,,,,,,,,,,4169764,8401209681
"Memcpy HtoD [sync]",1734379808040,491913,,,,,,,,,,4169764,8476628997
"matrixMulKernel(matrix, matrix, matrix)",1734380314352,139508622,45,25,1,23,41,1,21,0,0,,
"Memcpy DtoH [sync]",1734519844221,545447,,,,,,,,,,4169764,7644673084
"Memcpy HtoD [sync]",1734521049126,504073,,,,,,,,,,4169764,8272143122
"Memcpy HtoD [sync]",1734521657898,486506,,,,,,,,,,4169764,8570837769
"matrixMulKernel(matrix, matrix, matrix)",1734522156436,147148048,61,18,1,17,58,1,21,0,0,,
"Memcpy DtoH [sync]",1734669322947,547303,,,,,,,,,,4169764,7618748663
"Memcpy HtoD [sync]",1734670509645,480170,,,,,,,,,,4169764,8683932773
"Memcpy HtoD [sync]",1734671094034,485162,,,,,,,,,,4169764,8594580779
"matrixMulKernel(matrix, matrix, matrix)",1734671590683,121768570,36,341,1,29,3,1,21,0,0,,
"Memcpy DtoH [sync]",1734793377045,543975,,,,,,,,,,4169764,7665359621
"Memcpy HtoD [sync]",1734794575230,476330,,,,,,,,,,4169764,8753939495
"Memcpy HtoD [sync]",1734795153027,478058,,,,,,,,,,4169764,8722297294
"matrixMulKernel(matrix, matrix, matrix)",1734795640333,168316775,103,47,1,10,22,1,21,0,0,,
"Memcpy DtoH [sync]",1734963976660,546663,,,,,,,,,,4169764,7627668234
"Memcpy HtoD [sync]",1734965150622,476106,,,,,,,,,,4169764,8758058079
"Memcpy HtoD [sync]",1734965728035,477675,,,,,,,,,,4169764,8729290835
"matrixMulKernel(matrix, matrix, matrix)",1734966216173,119353929,64,35,1,16,30,1,21,0,0,,
"Memcpy DtoH [sync]",1735085605076,569446,,,,,,,,,,4169764,7322492387
"Memcpy HtoD [sync]",1735086903417,558374,,,,,,,,,,4169764,7467690114
"Memcpy HtoD [sync]",1735087581786,528615,,,,,,,,,,4169764,7888092468
"matrixMulKernel(matrix, matrix, matrix)",1735088130433,135173076,21,114,1,51,9,1,21,0,0,,
"Memcpy DtoH [sync]",1735223324276,548359,,,,,,,,,,4169764,7604076891
"Memcpy HtoD [sync]",1735224537917,497481,,,,,,,,,,4169764,8381755283
"Memcpy HtoD [sync]",1735225143233,501321,,,,,,,,,,4169764,8317553024
"matrixMulKernel(matrix, matrix, matrix)",1735225659017,190344247,69,341,1,15,3,1,21,0,0,,
"Memcpy DtoH [sync]",1735416024767,547975,,,,,,,,,,4169764,7609405538
"Memcpy HtoD [sync]",1735417224233,485801,,,,,,,,,,4169764,8583275868
"Memcpy HtoD [sync]",1735417813934,484905,,,,,,,,,,4169764,8599135913
"matrixMulKernel(matrix, matrix, matrix)",1735418311863,486763094,511,22,1,2,47,1,21,0,0,,
"Memcpy DtoH [sync]",1735905099244,547815,,,,,,,,,,4169764,7611628013
"Memcpy HtoD [sync]",1735906303509,508617,,,,,,,,,,4169764,8198239539
"Memcpy HtoD [sync]",1735906923353,511016,,,,,,,,,,4169764,8159752336
"matrixMulKernel(matrix, matrix, matrix)",1735907450785,128816919,43,29,1,24,36,1,21,0,0,,
"Memcpy DtoH [sync]",1736036290615,549479,,,,,,,,,,4169764,7588577543
"Memcpy HtoD [sync]",1736037489728,483018,,,,,,,,,,4169764,8632730043
"Memcpy HtoD [sync]",1736038076069,483754,,,,,,,,,,4169764,8619595910
"matrixMulKernel(matrix, matrix, matrix)",1736038570511,185686700,114,49,1,9,21,1,21,0,0,,
"Memcpy DtoH [sync]",1736224277114,546247,,,,,,,,,,4169764,7633477163
"Memcpy HtoD [sync]",1736225466372,482474,,,,,,,,,,4169764,8642463635
"Memcpy HtoD [sync]",1736226052393,484682,,,,,,,,,,4169764,8603092336
"matrixMulKernel(matrix, matrix, matrix)",1736226548018,137999059,38,57,1,27,18,1,21,0,0,,
"Memcpy DtoH [sync]",1736364577892,551335,,,,,,,,,,4169764,7563031550
"Memcpy HtoD [sync]",1736365818283,514121,,,,,,,,,,4169764,8110472048
"Memcpy HtoD [sync]",1736366445743,526567,,,,,,,,,,4169764,7918771970
"matrixMulKernel(matrix, matrix, matrix)",1736367010741,135314510,25,64,1,42,16,1,21,0,0,,
"Memcpy DtoH [sync]",1736502347234,545991,,,,,,,,,,4169764,7637056288
"Memcpy HtoD [sync]",1736503558154,491210,,,,,,,,,,4169764,8488760407
"Memcpy HtoD [sync]",1736504155695,492649,,,,,,,,,,4169764,8463965216
"matrixMulKernel(matrix, matrix, matrix)",1736504662424,145504571,24,256,1,43,4,1,21,0,0,,
"Memcpy DtoH [sync]",1736650202802,563366,,,,,,,,,,4169764,7401518728
"Memcpy HtoD [sync]",1736651478583,532200,,,,,,,,,,4169764,7834956783
"Memcpy HtoD [sync]",1736652126778,516456,,,,,,,,,,4169764,8073802995
"matrixMulKernel(matrix, matrix, matrix)",1736652662945,152384353,73,25,1,14,42,1,21,0,0,,
"Memcpy DtoH [sync]",1736805068769,545223,,,,,,,,,,4169764,7647813830
"Memcpy HtoD [sync]",1736806259850,501161,,,,,,,,,,4169764,8320208475
"Memcpy HtoD [sync]",1736806870062,507465,,,,,,,,,,4169764,8216850423
"matrixMulKernel(matrix, matrix, matrix)",1736807393654,210348804,146,31,1,7,33,1,21,0,0,,
"Memcpy DtoH [sync]",1737017765433,549991,,,,,,,,,,4169764,7581513152
"Memcpy HtoD [sync]",1737018989793,516904,,,,,,,,,,4169764,8066805441
"Memcpy HtoD [sync]",1737019617124,506441,,,,,,,,,,4169764,8233464510
"matrixMulKernel(matrix, matrix, matrix)",1737020139788,205462051,146,30,1,7,35,1,21,0,0,,
"Memcpy DtoH [sync]",1737225623086,547143,,,,,,,,,,4169764,7620976600
"Memcpy HtoD [sync]",1737226815896,514120,,,,,,,,,,4169764,8110487823
"Memcpy HtoD [sync]",1737227442395,548263,,,,,,,,,,4169764,7605408353
"matrixMulKernel(matrix, matrix, matrix)",1737228006657,134282654,28,511,1,37,2,1,21,0,0,,
"Memcpy DtoH [sync]",1737362307774,548647,,,,,,,,,,4169764,7600085300
"Memcpy HtoD [sync]",1737363489768,484393,,,,,,,,,,4169764,8608225139
"Memcpy HtoD [sync]",1737364078605,483497,,,,,,,,,,4169764,8624177606
"matrixMulKernel(matrix, matrix, matrix)",1737364573846,280811146,256,37,1,4,28,1,21,0,0,,
"Memcpy DtoH [sync]",1737645406751,545159,,,,,,,,,,4169764,7648711660
"Memcpy HtoD [sync]",1737646600864,486697,,,,,,,,,,4169764,8567474219
"Memcpy HtoD [sync]",1737647193348,490954,,,,,,,,,,4169764,8493186734
"matrixMulKernel(matrix, matrix, matrix)",1737647697837,149744666,69,27,1,15,38,1,21,0,0,,
"Memcpy DtoH [sync]",1737797461254,543303,,,,,,,,,,4169764,7674840742
"Memcpy HtoD [sync]",1737798649840,481610,,,,,,,,,,4169764,8657968065
"Memcpy HtoD [sync]",1737799234837,486794,,,,,,,,,,4169764,8565767039
"matrixMulKernel(matrix, matrix, matrix)",1737799734430,123618342,28,54,1,37,19,1,21,0,0,,
"Memcpy DtoH [sync]",1737923373219,548807,,,,,,,,,,4169764,7597869560
"Memcpy HtoD [sync]",1737924541677,474378,,,,,,,,,,4169764,8789960748
"Memcpy HtoD [sync]",1737925116371,474314,,,,,,,,,,4169764,8791146793
"matrixMulKernel(matrix, matrix, matrix)",1737925599933,134001098,18,69,1,60,15,1,21,0,0,,
"Memcpy DtoH [sync]",1738059620806,542407,,,,,,,,,,4169764,7687518782
"Memcpy HtoD [sync]",1738144449979,479594,,,,,,,,,,4169764,8694362314
"Memcpy HtoD [sync]",1738145032896,482218,,,,,,,,,,4169764,8647051748
"matrixMulKernel(matrix, matrix, matrix)",1738145525258,255082084,73,511,1,14,2,1,21,0,0,,
"Memcpy DtoH [sync]",1738400627981,546023,,,,,,,,,,4169764,7636608714
"Memcpy HtoD [sync]",1738401831926,482602,,,,,,,,,,4169764,8640171404
"Memcpy HtoD [sync]",1738402418267,484522,,,,,,,,,,4169764,8605933270
"matrixMulKernel(matrix, matrix, matrix)",1738402915684,161228844,103,171,1,10,6,1,21,0,0,,
"Memcpy DtoH [sync]",1738564165519,543175,,,,,,,,,,4169764,7676649330
"Memcpy HtoD [sync]",1738565349465,478890,,,,,,,,,,4169764,8707143602
"Memcpy HtoD [sync]",1738565931646,480906,,,,,,,,,,4169764,8670642495
"matrixMulKernel(matrix, matrix, matrix)",1738566423112,131495101,18,79,1,58,13,1,21,0,0,,
"Memcpy DtoH [sync]",1738697936740,541927,,,,,,,,,,4169764,7694327833
"Memcpy HtoD [sync]",1738699137261,482026,,,,,,,,,,4169764,8650496031
"Memcpy HtoD [sync]",1738699721362,479370,,,,,,,,,,4169764,8698425016
"matrixMulKernel(matrix, matrix, matrix)",1738700217276,267657220,205,69,1,5,15,1,21,0,0,,
"Memcpy DtoH [sync]",1738967894975,541479,,,,,,,,,,4169764,7700693840
"Memcpy HtoD [sync]",1738969080521,482410,,,,,,,,,,4169764,8643610207
"Memcpy HtoD [sync]",1738969666766,485290,,,,,,,,,,4169764,8592313874
"matrixMulKernel(matrix, matrix, matrix)",1738970163607,161703958,79,17,1,13,62,1,21,0,0,,
"Memcpy DtoH [sync]",1739131885708,544711,,,,,,,,,,4169764,7655002377
"Memcpy HtoD [sync]",1739133066966,477387,,,,,,,,,,4169764,8734557078
"Memcpy HtoD [sync]",1739133645820,474378,,,,,,,,,,4169764,8789960748
"matrixMulKernel(matrix, matrix, matrix)",1739134129382,133947948,31,128,1,33,8,1,21,0,0,,
"Memcpy DtoH [sync]",1739268095666,542919,,,,,,,,,,4169764,7680269064
"Memcpy HtoD [sync]",1739269265980,470858,,,,,,,,,,4169764,8855671986
"Memcpy HtoD [sync]",1739269836546,469642,,,,,,,,,,4169764,8878601147
"matrixMulKernel(matrix, matrix, matrix)",1739270314156,225754818,146,146,1,7,7,1,21,0,0,,
"Memcpy DtoH [sync]",1739496089613,546183,,,,,,,,,,4169764,7634371630
"Memcpy HtoD [sync]",1739497316757,480586,,,,,,,,,,4169764,8676415875
"Memcpy HtoD [sync]",1739497900923,489865,,,,,,,,,,4169764,8512067610
"matrixMulKernel(matrix, matrix, matrix)",1739498439298,145809678,18,341,1,58,3,1,21,0,0,,
"Memcpy DtoH [sync]",1739644268431,541607,,,,,,,,,,4169764,7698873906
"Memcpy HtoD [sync]",1739645456536,478666,,,,,,,,,,4169764,8711218260
"Memcpy HtoD [sync]",1739646037854,481098,,,,,,,,,,4169764,8667182154
"matrixMulKernel(matrix, matrix, matrix)",1739646529735,136462842,49,146,1,21,7,1,21,0,0,,
"Memcpy DtoH [sync]",1739783012096,543943,,,,,,,,,,4169764,7665810572
"Memcpy HtoD [sync]",1739784190314,561798,,,,,,,,,,4169764,7422176654
"Memcpy HtoD [sync]",1739784924040,507977,,,,,,,,,,4169764,8208568498
"matrixMulKernel(matrix, matrix, matrix)",1739785442993,597284564,256,341,1,4,3,1,21,0,0,,
"Memcpy DtoH [sync]",1740382748804,548135,,,,,,,,,,4169764,7607184361
"Memcpy HtoD [sync]",1740383946701,486090,,,,,,,,,,4169764,8578172766
"Memcpy HtoD [sync]",1740384537266,490633,,,,,,,,,,4169764,8498743459
"matrixMulKernel(matrix, matrix, matrix)",1740385040955,263049879,205,17,1,5,61,1,21,0,0,,
"Memcpy DtoH [sync]",1740648111921,542311,,,,,,,,,,4169764,7688879628
"Memcpy HtoD [sync]",1740649299355,479274,,,,,,,,,,4169764,8700167336
"Memcpy HtoD [sync]",1740649881408,485866,,,,,,,,,,4169764,8582127582
"matrixMulKernel(matrix, matrix, matrix)",1740650378473,141202977,19,511,1,54,2,1,21,0,0,,
"Memcpy DtoH [sync]",1740791602889,546599,,,,,,,,,,4169764,7628561340
"Memcpy HtoD [sync]",1740792817617,520424,,,,,,,,,,4169764,8012243862
"Memcpy HtoD [sync]",1740793447124,502793,,,,,,,,,,4169764,8293202172
"matrixMulKernel(matrix, matrix, matrix)",1740793964381,148045671,73,93,1,14,11,1,21,0,0,,
"Memcpy DtoH [sync]",1740942029059,547655,,,,,,,,,,4169764,7613851786
"Memcpy HtoD [sync]",1740943230252,488138,,,,,,,,,,4169764,8542182743
"Memcpy HtoD [sync]",1740943823985,488586,,,,,,,,,,4169764,8534350145
"matrixMulKernel(matrix, matrix, matrix)",1740944324186,210445823,146,19,1,7,55,1,21,0,0,,
"Memcpy DtoH [sync]",1741154789016,545799,,,,,,,,,,4169764,7639742835
"Memcpy HtoD [sync]",1741155983234,484138,,,,,,,,,,4169764,8612759171
"Memcpy HtoD [sync]",1741156572039,484682,,,,,,,,,,4169764,8603092336
"matrixMulKernel(matrix, matrix, matrix)",1741157068752,140431780,24,79,1,43,13,1,21,0,0,,
"Memcpy DtoH [sync]",1741297520499,542663,,,,,,,,,,4169764,7683892213
"Memcpy HtoD [sync]",1741298697405,483434,,,,,,,,,,4169764,8625301488
"Memcpy HtoD [sync]",1741299285570,486474,,,,,,,,,,4169764,8571401554
"matrixMulKernel(matrix, matrix, matrix)",1741299785355,144377584,54,25,1,19,42,1,21,0,0,,
"Memcpy DtoH [sync]",1741444193049,551911,,,,,,,,,,4169764,7555138419
"Memcpy HtoD [sync]",1741445429537,515048,,,,,,,,,,4169764,8095874559
"Memcpy HtoD [sync]",1741446057124,508009,,,,,,,,,,4169764,8208051432
"matrixMulKernel(matrix, matrix, matrix)",1741446580012,138362211,31,256,1,34,4,1,21,0,0,,
"Memcpy DtoH [sync]",1741584960878,545511,,,,,,,,,,4169764,7643776202
"Memcpy HtoD [sync]",1741586158327,486826,,,,,,,,,,4169764,8565203994
"Memcpy HtoD [sync]",1741586749372,486378,,,,,,,,,,4169764,8573093355
"matrixMulKernel(matrix, matrix, matrix)",1741587249765,153594026,69,18,1,15,59,1,21,0,0,,
"Memcpy DtoH [sync]",1741740863886,546727,,,,,,,,,,4169764,7626775337
"Memcpy HtoD [sync]",1741742054295,481354,,,,,,,,,,4169764,8662572659
"Memcpy HtoD [sync]",1741742638844,485674,,,,,,,,,,4169764,8585520328
"matrixMulKernel(matrix, matrix, matrix)",1741743138213,130098557,21,73,1,51,14,1,21,0,0,,
"Memcpy DtoH [sync]",1741873255170,544615,,,,,,,,,,4169764,7656351734
"Memcpy HtoD [sync]",1741874437131,480298,,,,,,,,,,4169764,8681618495
"Memcpy HtoD [sync]",1741875019537,487273,,,,,,,,,,4169764,8557346702
"matrixMulKernel(matrix, matrix, matrix)",1741875517754,285127749,256,54,1,4,19,1,21,0,0,,
"Memcpy DtoH [sync]",1742160664990,544359,,,,,,,,,,4169764,7659952347
"Memcpy HtoD [sync]",1742161868743,496201,,,,,,,,,,4169764,8403376857
"Memcpy HtoD [sync]",1742162472651,499305,,,,,,,,,,4169764,8351136079
"matrixMulKernel(matrix, matrix, matrix)",1742163021618,135076377,33,54,1,31,19,1,21,0,0,,
"Memcpy DtoH [sync]",1742298116330,546119,,,,,,,,,,4169764,7635266306
"Memcpy HtoD [sync]",1742299311379,480746,,,,,,,,,,4169764,8673528224
"Memcpy HtoD [sync]",1742299895033,480170,,,,,,,,,,4169764,8683932773
"matrixMulKernel(matrix, matrix, matrix)",1742300387010,132001350,18,61,1,60,17,1,21,0,0,,
"Memcpy DtoH [sync]",1742432409255,546439,,,,,,,,,,4169764,7630795020
"Memcpy HtoD [sync]",1742433598192,479851,,,,,,,,,,4169764,8689705762
"Memcpy HtoD [sync]",1742434180502,482922,,,,,,,,,,4169764,8634446142
"matrixMulKernel(matrix, matrix, matrix)",1742434676895,140062869,45,24,1,23,44,1,21,0,0,,
"Memcpy DtoH [sync]",1742574760371,543751,,,,,,,,,,4169764,7668517391
"Memcpy HtoD [sync]",1742575945885,481386,,,,,,,,,,4169764,8661996817
"Memcpy HtoD [sync]",1742576530210,485322,,,,,,,,,,4169764,8591747334
"matrixMulKernel(matrix, matrix, matrix)",1742577025451,205905263,146,16,1,7,64,1,21,0,0,,
"Memcpy DtoH [sync]",1742782949689,545415,,,,,,,,,,4169764,7645121604
"Memcpy HtoD [sync]",1742784143368,507656,,,,,,,,,,4169764,8213758923
"Memcpy HtoD [sync]",1742784754380,482633,,,,,,,,,,4169764,8639616437
"matrixMulKernel(matrix, matrix, matrix)",1742785246261,256549441,31,1021,1,33,1,1,21,0,0,,
"Memcpy DtoH [sync]",1743041815541,560710,,,,,,,,,,4169764,7436578623
"Memcpy HtoD [sync]",1743043018590,493353,,,,,,,,,,4169764,8451887390
"Memcpy HtoD [sync]",1743043616355,487561,,,,,,,,,,4169764,8552291918
